matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
99530101,811,813,1,5,0,0,3,57,48,3,29,220,83,9,52,72,4,68,47,10,11,6,0,20,2,3,139,68,9,89,5,45,0,19,88.24015422748555,76.40449438202246,63.63636363636363,12.76813074565883
99530101,813,811,2,1,0,0,0,58,42,1,10,210,68,6,32,67,11,56,43,6,7,5,0,9,3,1,126,51,9,88,4,55,0,24,87.24869182043514,63.63636363636363,76.40449438202246,-12.76813074565883
