matchId,playerId,squadId,minutesPlayed
80120601,80022,802,60.0
80120601,80028,802,60.0
80120601,80018,802,60.583333333333336
80120601,80021,802,60.583333333333336
80120601,80035,802,56.46666666666667
80120601,80023,802,60.583333333333336
80120601,80090,802,30.3
80120601,80301,802,4.116666666666666
80120601,80221,802,0.0
80120601,80026,802,30.283333333333335
80120601,80195,802,0.0
80120601,80314,802,0.0
80120601,80054,805,60.0
80120601,80100,805,60.0
80120601,80063,805,60.0
80120601,80089,805,60.0
80120601,80125,805,60.0
80120601,80109,805,60.0
80120601,80159,805,60.0
80120601,80304,805,0.0
80120601,80198,805,0.0
80120601,80164,805,0.0
80120601,80055,805,0.0
80120601,80305,805,0.0
