matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631205,805,1,0,2,0,0,1,11,8,0,1,26,3,15,20,3,17,0,0,0,3,0,0,0,8,5,0,67,0,4,24,94.84083424807903,70.83333333333334,50.0,20.833333333333343
95631205,805,2,0,3,0,0,0,14,10,1,5,17,4,8,13,1,12,0,0,0,3,3,0,0,13,2,1,47,0,6,19,75.08232711306258,63.1578947368421,71.42857142857143,-8.270676691729328
95631205,805,3,2,1,0,0,0,11,13,0,4,19,2,6,14,2,12,0,0,0,2,1,1,0,17,5,1,53,0,7,20,78.94736842105263,60.0,54.54545454545454,5.45454545454546
95631205,805,4,1,3,0,0,1,14,15,0,8,19,4,10,15,2,13,0,0,0,4,3,2,0,18,3,2,40,0,8,21,81.20300751879698,61.904761904761905,70.0,-8.095238095238095
95631205,809,1,1,5,0,0,0,12,19,0,4,9,2,6,10,2,8,0,0,0,2,2,1,0,21,2,1,33,0,7,16,63.22722283205269,50.0,70.83333333333334,-20.833333333333343
95631205,809,2,0,0,0,0,0,11,9,1,2,17,4,8,19,4,15,0,0,0,3,3,2,0,13,5,3,53,0,4,21,82.98572996706915,71.42857142857143,63.1578947368421,8.270676691729328
95631205,809,3,2,2,0,0,1,9,13,1,4,17,3,9,15,3,12,0,0,0,2,4,1,1,17,4,2,47,0,8,22,86.8421052631579,54.54545454545454,60.0,-5.45454545454546
95631205,809,4,1,1,0,0,0,11,9,0,2,15,1,5,20,6,14,0,0,0,1,0,5,0,9,3,5,60,0,5,20,77.3361976369495,70.0,61.904761904761905,8.095238095238095
