matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631205,805,809,3,9,0,0,2,50,46,1,18,81,13,39,62,8,54,0,0,0,12,0,7,3,0,56,15,4,61,0,25,84,82.51023192360164,64.28571428571429,62.0253164556962,2.2603978300180927
95631205,809,805,4,8,0,0,1,43,50,2,12,58,10,28,64,15,49,0,0,0,8,0,9,9,1,60,14,11,39,0,24,79,77.59890859481582,62.0253164556962,64.28571428571429,-2.2603978300180927
