matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95640104,805,809,3,2,0,0,1,50,67,0,12,85,11,42,59,5,54,0,0,0,11,0,9,0,3,80,11,0,0,0,20,79,77.51430907604252,68.35443037974683,81.42857142857143,-13.0741410488246
95640104,809,805,1,6,0,0,1,49,34,2,18,69,4,36,64,7,57,0,0,0,2,0,8,4,2,44,13,6,0,0,10,70,68.68356500408831,81.42857142857143,68.35443037974683,13.0741410488246
