matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95631405,804,805,80010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631405,804,805,80010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631405,804,805,80010,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631405,804,805,80010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631405,804,805,80042,1,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,15,0,0,0,0,5,0,1,0,0,0
95631405,804,805,80042,2,0,1,0,0,0,2,8,1,3,0,1,0,0,0,0,0,15,0,0,0,0,8,0,1,1,0,3
95631405,804,805,80042,3,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,15,0,1,0,0,6,0,1,1,0,0
95631405,804,805,80042,4,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,15,0,1,0,0,5,1,1,1,0,1
95631405,804,805,80179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631405,804,805,80179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631405,804,805,80179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631405,804,805,80179,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631405,804,805,80293,1,0,0,0,0,0,4,1,0,0,4,0,3,7,1,6,0,15,0,0,1,0,1,0,1,1,0,0
95631405,804,805,80293,2,0,0,0,0,0,3,0,0,0,3,0,1,8,0,8,0,15,0,0,1,0,0,0,1,1,0,0
