matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631101,804,807,2,8,0,0,0,49,52,4,14,61,10,31,54,9,45,28,7,10,6,0,17,3,1,69,7,7,48,0,27,78,76.9525897506166,57.692307692307686,60.0,-2.3076923076923137
95631101,807,804,4,4,0,0,1,44,40,3,17,91,13,30,70,16,54,35,14,5,10,0,11,6,3,51,17,9,52,0,26,90,88.79144971224993,60.0,57.692307692307686,2.3076923076923137
