matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830502,804,807,2,1,0,0,0,56,46,3,2,159,76,7,27,70,4,66,44,6,16,4,0,18,2,3,76,64,12,95,5,54,0,27,93.67296631059983,69.47368421052632,54.94505494505495,14.528629265471366
100830502,807,804,10,5,0,0,0,53,55,1,11,140,73,10,21,63,13,50,36,3,11,8,0,25,5,2,73,80,2,91,6,46,0,33,89.72884141331143,54.94505494505495,69.47368421052632,-14.528629265471366
