matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers
80121305,802,80018,1,0,1,0,0,0,8,1,0,0,8,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1
80121305,802,80018,2,1,1,0,0,0,5,1,0,0,11,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2
80121305,802,80018,3,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
80121305,802,80018,4,0,0,0,0,0,0,0,0,1,10,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0
80121305,802,80021,1,0,0,0,0,0,0,1,0,1,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
80121305,802,80021,2,1,1,0,0,0,0,3,0,0,3,1,2,0,0,0,1,0,3,0,1,6,0,0,0,2
80121305,802,80021,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,0,2
80121305,802,80021,4,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,3,0,1,3,0,0,0,0
80121305,802,80022,1,1,0,0,0,0,0,1,0,0,1,0,0,5,1,4,0,0,0,0,0,1,0,0,0,2
80121305,802,80022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121305,802,80022,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121305,802,80022,4,0,0,0,0,0,0,1,0,0,0,0,0,6,1,5,0,0,0,1,0,1,0,1,0,0
80121305,802,80023,1,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,0,0,1
80121305,802,80023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
80121305,802,80023,3,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0
80121305,802,80023,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80121305,802,80026,1,0,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,1
80121305,802,80026,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
