matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124381404,801,8117,67,4,67,4,2,1,2,1,1,50,77,43,3,3,12,15,62,86,10,100,13,56,4,52,71,11,56,4,60,44,10,6,0,2,Q4 14:54,4,45,431.5,16,1,59,8,64,17,10,44,52,2,0,1,60,10,4.95,83.05,83.05,72.24563515954245,63.85542168674698,8.390213472795466
124381404,8117,801,51,12,51,12,2,2,1,2,1,53,68,42,4,4,10,14,60,112,6,83,12,44,9,51,63,10,44,9,53,39,5,9,2,0,Q4 14:29,8,0,372,23,0,65,12,62,20,0,47,48,2,0,0,90,10,0.0,83.0,83.0,63.85542168674698,72.24563515954245,-8.390213472795466
