matchId,playerId,squadId,minutesPlayed
98180902,80052,806,30.483333333333334
98180902,80072,806,60.9
98180902,80574,806,60.0
98180902,80105,806,60.0
98180902,991904,806,60.0
98180902,1003784,806,60.0
98180902,80048,806,60.0
98180902,1001708,806,0.0
98180902,993702,806,0.0
98180902,80069,806,0.0
98180902,1001803,806,0.0
98180902,80475,806,30.416666666666668
98180902,80078,807,60.0
98180902,993463,807,60.0
98180902,992954,807,45.61666666666667
98180902,80833,807,60.0
98180902,991905,807,60.0
98180902,80076,807,60.0
98180902,80080,807,60.0
98180902,1000831,807,15.283333333333333
98180902,991903,807,0.0
98180902,998400,807,0.0
98180902,1003787,807,0.0
