matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
98180902,80052,806,GS,0,S,1829,1829
98180902,80052,806,S,1829,S,3654,1825
98180902,80072,806,GA,0,GS,1829,1829
98180902,80072,806,GS,1829,GS,3654,1825
98180902,80574,806,WA,0,WA,3654,3654
98180902,80105,806,C,0,C,3654,3654
98180902,991904,806,WD,0,WD,3654,3654
98180902,1003784,806,GD,0,GD,3654,3654
98180902,80048,806,GK,0,GK,3654,3654
98180902,1001708,806,S,0,S,3654,3654
98180902,993702,806,S,0,S,3654,3654
98180902,80069,806,S,0,S,3654,3654
98180902,1001803,806,S,0,S,3654,3654
98180902,80475,806,S,0,GA,1829,1829
98180902,80475,806,GA,1829,GA,3654,1825
98180902,80078,807,GS,0,GS,3654,3654
98180902,993463,807,GA,0,GA,3654,3654
98180902,992954,807,WA,0,S,2737,2737
98180902,992954,807,S,2737,S,3654,917
98180902,80833,807,C,0,C,3654,3654
98180902,991905,807,WD,0,WD,3654,3654
98180902,80076,807,GD,0,GD,3654,3654
98180902,80080,807,GK,0,GK,3654,3654
98180902,1000831,807,S,0,WA,2737,2737
98180902,1000831,807,WA,2737,WA,3654,917
98180902,991903,807,S,0,S,3654,3654
98180902,998400,807,S,0,S,3654,3654
98180902,1003787,807,S,0,S,3654,3654
