matchId,squadId,playerId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
111081404,804,80052,1,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,5.0,0.0,5.0,0.0,0.0,15.0,0.0,13.5,0.0,0.0,0.0,1.0,0.0,5.0,0.0,11.0,1.0,0.0,0.0
111081404,804,80052,2,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,2.0,4.0,0.0,4.0,0.0,4.0,1.0,1.0,15.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,10.0,1.0,0.0,0.0
111081404,804,80052,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0
111081404,804,80052,4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,7.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,10.5,0.0,0.0,5.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0
111081404,804,80293,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111081404,804,80293,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111081404,804,80293,3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,9.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,9.0,1.0,0.0,0.0
111081404,804,80293,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-18.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
111081404,804,80540,1,11.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,0.0,0.0,11.0,1.0,2.0,12.0,0.0,11.0,1.0,12.0,0.0,0.0,15.0,0.0,33.0,0.0,0.0,2.0,0.0,1.0,13.0,0.0,13.0,1.0,0.0,0.0
111081404,804,80540,2,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,10.0,1.0,9.0,0.0,9.0,1.0,0.0,15.0,0.0,-9.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,10.0,1.0,0.0,0.0
