matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830604,806,8119,4,5,0,0,0,49,49,2,9,155,80,13,36,63,9,54,36,9,9,9,0,10,3,4,80,60,10,90,5,50,0,30,89.37931034482759,60.0,60.43956043956044,-0.439560439560438
100830604,8119,806,2,0,0,0,1,53,45,2,18,158,81,13,44,64,9,55,37,6,12,8,0,16,2,2,81,61,6,91,4,50,0,29,90.37241379310345,60.43956043956044,60.0,0.439560439560438
