matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630701,808,3,2,0,2,3,54,53,0,11,86,6,35,72,15,57,45,4,8,6,0,16,9,1,72,4,9,49,0,13,76,74.12625304795448,75.0,79.74683544303798,-4.74683544303798
95630701,809,3,3,2,0,1,52,44,1,13,71,8,35,73,10,63,51,7,5,7,0,11,5,1,57,10,6,51,0,11,79,77.05228935247901,79.74683544303798,75.0,4.74683544303798
