matchId,squadId,oppSquadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,jumperNumber,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,jumperNumberPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
127150804,807,810,1004465,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.0,5.0,3.0,4.0,10.0,2.0,5.0,3.0,8.0,1.0,0.0,13.0,31.6,1.0,11.5,1.0,0.0,4.0,0.0,11.0,4.0,4.0,0.0,5.0,0.0,1.0,1.0,0.0,1.8987341772151898,21.83544303797468,7.594936708860759,0.0,5.69620253164557,5.69620253164557,9.493670886075948,20.886075949367086,3.7974683544303796,7.594936708860759,7.594936708860759,22.78481012658228,1.8987341772151898,11.39240506329114,15.189873417721518,0.0,5.69620253164557,9.493670886075948,1.8987341772151898,0.0,5.69620253164557,0.0,0.0,1.8987341772151898,0.0,0.0,0.0,0.0,11.39240506329114,7.594936708860759,11.39240506329114,9.493670886075948,24.68354430379747,0.0,0.0,0.0,0.0,7.594936708860759,18.987341772151897,0.0,7.594936708860759,60.0,9.493670886075948,1.8987341772151898,0.0,0.0,-16.0,-30.379746835443036
127150804,807,810,1004472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,11.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,9.5,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,30.0,3.1578947368421053,3.1578947368421053,9.473684210526315,0.0,0.0,0.0,0.0,18.94736842105263,0.0,15.789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.73684210526316,0.0,0.0,22.105263157894736,15.789473684210527,0.0,0.0,0.0,0.0,9.473684210526315,0.0,3.1578947368421053,6.315789473684211,60.0,22.105263157894736,6.315789473684211,0.0,0.0,-11.0,-34.73684210526316
127150804,807,810,1015274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,1.0,1.0,21.0,34.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,59.96666666666667,0.0,70.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,14.0,0.0,1.0,2.0,0.0,1.000555864369094,70.03891050583658,4.002223457476376,1.000555864369094,3.001667593107282,0.0,0.0,0.0,0.0,16.008893829905503,0.0,17.009449694274597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.001667593107282,0.0,0.0,1.000555864369094,0.0,0.0,0.0,0.0,34.018899388549194,0.0,0.0,14.007782101167315,7.003891050583658,0.0,0.0,0.0,1.000555864369094,3.001667593107282,0.0,1.000555864369094,4.002223457476376,60.0,21.011673151750973,2.001111728738188,0.0,0.0,-17.0,-17.009449694274597
127150804,807,810,1016035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,0.0,2.0,3.0,0.0,8.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,60.0,0.0,1.0,0.0,0.0,-17.0,-17.0
127150804,807,810,1016559,43.0,1.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,39.0,0.0,1.0,44.0,5.0,39.0,0.0,39.0,0.0,0.0,4.0,49.63333333333333,3.0,42.5,1.0,0.0,6.0,0.0,39.0,5.0,4.0,1.0,1.0,0.0,0.0,3.0,1.2088650100738751,0.0,51.37676292813969,7.25319006044325,0.0,2.4177300201477503,0.0,47.14573539288113,47.14573539288113,6.044325050369376,1.2088650100738751,1.2088650100738751,0.0,1.2088650100738751,51.98119543317663,47.14573539288113,0.0,0.0,47.14573539288113,3.626595030221625,0.0,6.044325050369376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835460040295501,1.2088650100738751,51.98119543317663,1.2088650100738751,4.835460040295501,0.0,0.0,0.0,0.0,6.044325050369376,53.19006044325051,0.0,4.835460040295501,60.0,2.4177300201477503,3.626595030221625,0.0,0.0,-11.0,-13.297515110812627
127150804,807,810,1016601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,35.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,46.666666666666664,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,12.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,4.0,60.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,-12.0,-16.0
127150804,807,810,1029501,10.0,7.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,2.0,9.0,3.0,9.0,17.0,5.0,9.0,3.0,12.0,0.0,0.0,8.0,38.766666666666666,3.0,37.0,1.0,0.0,4.0,0.0,15.0,5.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,57.26569217540843,6.190885640584695,0.0,3.0954428202923476,4.643164230438521,13.929492691315565,23.215821152192607,7.738607050730869,13.929492691315565,10.834049871023216,29.406706792777303,1.5477214101461738,15.477214101461739,18.572656921754085,0.0,4.643164230438521,13.929492691315565,4.643164230438521,0.0,4.643164230438521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02493551160791,10.834049871023216,15.477214101461739,10.834049871023216,12.38177128116939,0.0,0.0,1.5477214101461738,0.0,7.738607050730869,26.311263972484955,0.0,6.190885640584695,60.0,15.477214101461739,3.0954428202923476,0.0,0.0,-7.0,-10.834049871023216
127150804,807,810,1029985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,60.0,0.0,30.0,3.0,0.0,22.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,60.0,0.0,0.0,0.0,1.0,-17.0,-17.0
127150804,807,810,1033807,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,24.0,2.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,56.03333333333333,0.0,81.5,2.0,0.0,4.0,2.0,0.0,3.0,4.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,87.26948245092207,4.283164782867341,0.0,3.2123735871505055,0.0,0.0,0.0,0.0,17.132659131469364,0.0,1.0707911957168352,2.1415823914336705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1415823914336705,0.0,0.0,2.1415823914336705,2.1415823914336705,0.0,0.0,0.0,25.698988697204044,0.0,0.0,11.778703152885187,10.707911957168353,1.0707911957168352,0.0,0.0,0.0,3.2123735871505055,0.0,0.0,4.283164782867341,60.0,21.415823914336706,1.0707911957168352,2.1415823914336705,2.1415823914336705,-11.0,-11.778703152885187
127150804,807,810,1034270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,
