matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
90840504,802,0,11,0,0,1,51,28,0,19,78,8,17,62,19,43,5,0,9,7,2,39,8,7,0,22,77,68.80119136262098,55.84415584415584,77.01149425287356,-21.16733840871772
90840504,804,0,6,0,0,0,55,58,5,19,74,18,47,74,7,67,8,0,12,3,4,70,20,8,0,16,87,77.73641102010424,77.01149425287356,55.84415584415584,21.16733840871772
