matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
90840902,803,80111,1,24,0,goal,1,24,1,0,1
90840902,804,80570,1,52,2,goal,1,52,1,1,0
90840902,803,80156,1,73,2,goal,1,73,2,1,1
90840902,804,80570,1,104,0,goal,1,104,2,2,0
90840902,803,80156,1,117,1,goal,1,117,3,2,1
90840902,804,80570,1,148,1,miss,0,148,3,2,1
90840902,804,80570,1,157,1,goal,1,157,3,3,0
90840902,804,80570,1,192,0,goal,1,192,3,4,-1
90840902,803,80111,1,225,2,goal,1,225,4,4,0
90840902,803,80111,1,245,2,goal,1,245,5,4,1
90840902,804,80293,1,267,1,goal,1,267,5,5,0
90840902,803,80156,1,312,0,goal,1,312,6,5,1
90840902,804,80570,1,336,2,goal,1,336,6,6,0
90840902,803,80111,1,370,0,miss,0,370,6,6,0
90840902,804,80570,1,405,1,goal,1,405,6,7,-1
90840902,804,80570,1,429,0,goal,1,429,6,8,-2
90840902,803,80156,1,457,2,goal,1,457,7,8,-1
90840902,804,80293,1,488,1,goal,1,488,7,9,-2
90840902,803,80156,1,523,1,goal,1,523,8,9,-1
90840902,803,80111,1,570,0,goal,1,570,9,9,0
90840902,804,80293,1,593,1,goal,1,593,9,10,-1
90840902,804,80293,1,756,2,goal,1,756,9,11,-2
90840902,803,80156,1,802,0,goal,1,802,10,11,-1
90840902,803,80156,1,824,1,miss,0,824,10,11,-1
90840902,803,80111,1,890,0,miss,0,890,10,11,-1
90840902,803,80111,2,37,2,goal,1,960,11,11,0
90840902,804,80570,2,64,1,goal,1,987,11,12,-1
90840902,804,80293,2,87,1,goal,1,1010,11,13,-2
90840902,804,80570,2,113,0,goal,1,1036,11,14,-3
90840902,804,80570,2,132,1,goal,1,1055,11,15,-4
90840902,804,80293,2,150,0,goal,1,1073,11,16,-5
90840902,804,80570,2,198,0,goal,1,1121,11,17,-6
90840902,804,80570,2,226,2,goal,1,1149,11,18,-7
90840902,804,80293,2,272,1,goal,1,1195,11,19,-8
90840902,804,80293,2,310,1,goal,1,1233,11,20,-9
90840902,803,80156,2,347,0,goal,1,1270,12,20,-8
90840902,804,80570,2,413,0,goal,1,1336,12,21,-9
90840902,803,80111,2,431,0,goal,1,1354,13,21,-8
90840902,804,80293,2,452,0,goal,1,1375,13,22,-9
90840902,803,80156,2,477,0,miss,0,1400,13,22,-9
90840902,803,80111,2,484,2,miss,0,1407,13,22,-9
90840902,803,80111,2,503,2,goal,1,1426,14,22,-8
90840902,804,80293,2,528,1,goal,1,1451,14,23,-9
90840902,803,80111,2,563,2,goal,1,1486,15,23,-8
90840902,804,80293,2,582,2,goal,1,1505,15,24,-9
90840902,803,80111,2,631,1,miss,0,1554,15,24,-9
90840902,803,80156,2,665,0,goal,1,1588,16,24,-8
90840902,804,80570,2,696,0,goal,1,1619,16,25,-9
90840902,803,80111,2,725,0,goal,1,1648,17,25,-8
90840902,804,80293,2,746,2,goal,1,1669,17,26,-9
90840902,804,80293,2,782,0,goal,1,1705,17,27,-10
90840902,804,80570,2,799,0,goal,1,1722,17,28,-11
90840902,803,80156,2,813,2,goal,1,1736,18,28,-10
90840902,804,80570,2,840,1,goal,1,1763,18,29,-11
90840902,803,80156,2,889,0,goal,1,1812,19,29,-10
90840902,803,80111,3,27,0,goal,1,1864,20,29,-9
90840902,804,80293,3,53,1,goal,1,1890,20,30,-10
90840902,803,80111,3,93,0,miss,0,1930,20,30,-10
90840902,803,80111,3,100,0,goal,1,1937,21,30,-9
90840902,803,80156,3,117,0,goal,1,1954,22,30,-8
90840902,803,80156,3,159,0,goal,1,1996,23,30,-7
90840902,804,80293,3,185,2,goal,1,2022,23,31,-8
90840902,803,80111,3,198,0,goal,1,2035,24,31,-7
90840902,804,80570,3,219,1,goal,1,2056,24,32,-8
90840902,803,80111,3,247,2,goal,1,2084,25,32,-7
90840902,804,80570,3,274,2,goal,1,2111,25,33,-8
90840902,803,80156,3,297,0,goal,1,2134,26,33,-7
90840902,803,80111,3,340,2,goal,1,2177,27,33,-6
90840902,803,80111,3,362,0,goal,1,2199,28,33,-5
90840902,804,80293,3,405,2,goal,1,2242,28,34,-6
90840902,803,80111,3,429,2,goal,1,2266,29,34,-5
90840902,804,80293,3,457,0,goal,1,2294,29,35,-6
90840902,803,80156,3,480,2,goal,1,2317,30,35,-5
90840902,803,80111,3,519,1,miss,0,2356,30,35,-5
90840902,803,80156,3,580,0,goal,1,2417,31,35,-4
90840902,803,80111,3,621,2,goal,1,2458,32,35,-3
90840902,804,80570,3,649,0,goal,1,2486,32,36,-4
90840902,803,80156,3,695,1,miss,0,2532,32,36,-4
90840902,804,80293,3,716,0,goal,1,2553,32,37,-5
90840902,804,80570,3,744,1,goal,1,2581,32,38,-6
90840902,803,80111,3,778,2,goal,1,2615,33,38,-5
90840902,804,80570,3,812,0,goal,1,2649,33,39,-6
90840902,804,80293,3,871,0,goal,1,2708,33,40,-7
90840902,804,80570,3,893,1,miss,0,2730,33,40,-7
90840902,804,80570,3,898,0,goal,1,2735,33,41,-8
90840902,804,80570,4,18,1,goal,1,2770,33,42,-9
90840902,803,80111,4,83,0,goal,1,2835,34,42,-8
90840902,803,80156,4,154,0,goal,1,2906,35,42,-7
90840902,803,80111,4,222,1,goal,1,2974,36,42,-6
90840902,804,80570,4,267,1,goal,1,3019,36,43,-7
90840902,803,80156,4,353,0,miss,0,3105,36,43,-7
90840902,803,80156,4,362,1,goal,1,3114,37,43,-6
90840902,804,80570,4,401,2,goal,1,3153,37,44,-7
90840902,804,80293,4,433,0,goal,1,3185,37,45,-8
90840902,804,80570,4,450,0,miss,0,3202,37,45,-8
90840902,804,80570,4,455,0,goal,1,3207,37,46,-9
90840902,803,80156,4,494,0,miss,0,3246,37,46,-9
90840902,804,80570,4,520,1,goal,1,3272,37,47,-10
90840902,803,80156,4,583,2,goal,1,3335,38,47,-9
90840902,803,80111,4,648,1,goal,1,3400,39,47,-8
90840902,804,80293,4,672,2,goal,1,3424,39,48,-9
90840902,803,80111,4,687,0,goal,1,3439,40,48,-8
90840902,804,80570,4,711,0,goal,1,3463,40,49,-9
90840902,804,80570,4,743,0,goal,1,3495,40,50,-10
90840902,804,80570,4,759,1,miss,0,3511,40,50,-10
90840902,804,80570,4,765,1,goal,1,3517,40,51,-11
90840902,804,80570,4,793,1,miss,0,3545,40,51,-11
90840902,803,80111,4,830,0,miss,0,3582,40,51,-11
90840902,804,80293,4,859,2,goal,1,3611,40,52,-12
90840902,804,80293,4,884,1,miss,0,3636,40,52,-12
