matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80350502,806,1,5,1,0,3,45,47,2,12,48,9,26,62,11,51,5,0,22,3,0,69,8,5,0,17,76,38.47019122609674,67.10526315789474,78.88888888888889,-11.783625730994146
80350502,810,1,1,0,1,5,53,44,3,16,88,15,48,82,11,71,8,0,17,5,2,61,9,8,0,13,90,45.556805399325086,78.88888888888889,67.10526315789474,11.783625730994146
