matchId,squadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116650401,804,1,18.0,3.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,18.0,94.0,13.0,0.0,0.0,0.0,0.0,20.0,28.0,2.0,100.0,2.0,17.0,3.0,19.0,21.0,1.0,17.0,3.0,20.0,17.0,2.0,1.0,0.0,0.0,0.0,100.0,116.0,3.0,1.0,16.0,2.0,23.0,2.0,3.0,17.0,52.0,0.0,0.0,50.0,2.0,1.0,22.0,88.0,90.9090909090909,72.72727272727273,18.181818181818173
116650401,804,2,12.0,4.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,16.0,71.0,11.0,0.0,0.0,1.0,1.0,16.0,19.0,1.0,100.0,3.0,10.0,4.0,14.0,16.0,2.0,10.0,4.0,14.0,12.0,1.0,1.0,0.0,1.0,2.0,0.0,64.5,2.0,0.0,13.0,0.0,18.0,5.0,0.0,15.0,47.0,0.0,1.0,100.0,2.0,0.0,21.0,84.0,66.66666666666666,79.16666666666666,-12.5
116650401,804,3,14.0,4.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,69.0,11.0,2.0,2.0,1.0,3.0,17.0,25.0,5.0,60.0,6.0,14.0,1.0,14.0,18.0,3.0,14.0,1.0,15.0,9.0,3.0,3.0,1.0,3.0,1.0,0.0,112.0,2.0,0.0,13.0,6.0,16.0,7.0,0.0,10.0,58.0,0.0,0.0,75.0,3.0,0.0,27.0,108.0,55.55555555555556,55.00000000000001,0.55555555555555
116650401,804,4,20.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,81.0,12.0,0.0,0.0,1.0,1.0,18.0,22.0,2.0,100.0,4.0,18.0,0.0,15.0,22.0,4.0,18.0,0.0,18.0,13.0,2.0,3.0,2.0,2.0,1.0,50.0,92.5,0.0,0.0,12.0,1.0,18.0,5.0,3.0,11.0,59.0,0.0,1.0,60.0,1.0,2.0,26.0,104.0,69.23076923076923,56.52173913043478,12.709030100334445
116650401,810,1,18.0,2.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,74.0,8.0,0.0,0.0,2.0,2.0,18.0,22.0,0.0,0.0,2.0,15.0,1.0,13.0,20.0,4.0,15.0,1.0,16.0,14.0,0.0,2.0,0.0,0.0,2.0,50.0,72.5,2.0,0.0,10.0,0.0,17.0,4.0,2.0,16.0,48.0,0.0,0.0,100.0,2.0,2.0,22.0,88.0,72.72727272727273,90.9090909090909,-18.181818181818173
116650401,810,2,19.0,2.0,19.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,82.0,9.0,3.0,3.0,2.0,5.0,21.0,26.0,3.0,100.0,1.0,19.0,0.0,19.0,21.0,2.0,19.0,0.0,19.0,14.0,3.0,2.0,1.0,0.0,1.0,0.0,139.5,2.0,0.0,11.0,3.0,19.0,2.0,0.0,16.0,53.0,0.0,0.0,100.0,1.0,0.0,24.0,96.0,79.16666666666666,66.66666666666666,12.5
116650401,810,3,9.0,3.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,69.0,11.0,3.0,3.0,5.0,8.0,11.0,15.0,4.0,50.0,9.0,9.0,2.0,10.0,12.0,1.0,9.0,2.0,11.0,9.0,2.0,0.0,3.0,1.0,0.0,100.0,68.0,5.0,0.0,16.0,4.0,13.0,9.0,1.0,12.0,42.0,0.0,0.0,0.0,4.0,1.0,20.0,80.0,55.00000000000001,55.55555555555556,-0.55555555555555
116650401,810,4,9.0,7.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,14.0,67.0,11.0,1.0,1.0,7.0,8.0,15.0,20.0,4.0,50.0,6.0,9.0,4.0,12.0,16.0,3.0,9.0,4.0,13.0,10.0,2.0,1.0,2.0,2.0,1.0,33.0,93.5,3.0,0.0,14.0,1.0,17.0,7.0,3.0,10.0,41.0,0.0,0.0,100.0,5.0,1.0,23.0,92.0,56.52173913043478,69.23076923076923,-12.709030100334445
