matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116650401,804,64.0,13.0,64.0,13.0,1.0,2.0,0.0,0.0,0.0,62.0,80.0,47.0,2.0,2.0,3.0,5.0,71.0,94.0,10.0,80.0,15.0,59.0,8.0,62.0,77.0,10.0,59.0,8.0,67.0,51.0,8.0,8.0,3.0,6.0,4.0,30.0,385.0,7.0,1.0,54.0,9.0,75.0,19.0,6.0,53.0,54.0,0.0,2.0,67.0,8.0,3.0,96.0,96.0,69.79166666666666,66.29213483146067,3.4995318352059854
116650401,810,55.0,14.0,55.0,14.0,4.0,0.0,0.0,0.0,1.0,61.0,73.0,39.0,7.0,7.0,16.0,23.0,65.0,83.0,11.0,64.0,18.0,52.0,7.0,54.0,69.0,10.0,52.0,7.0,59.0,47.0,7.0,5.0,6.0,3.0,4.0,40.0,373.5,12.0,0.0,51.0,8.0,66.0,22.0,6.0,54.0,46.0,0.0,0.0,63.0,12.0,4.0,89.0,89.0,66.29213483146067,69.79166666666666,-3.4995318352059854
