matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
117070202,810,994215,1,31,0,2,miss,0,31,0,0,0
117070202,801,1007306,1,110,0,2,miss,0,110,0,0,0
117070202,801,1001865,1,113,3,1,goal,1,113,1,0,1
117070202,810,1007298,1,168,0,1,goal,1,168,1,1,0
117070202,801,1001865,1,199,0,1,goal,1,199,2,1,1
117070202,801,1001865,1,221,3,3,goal,1,221,3,1,2
117070202,810,1007298,1,234,3,3,goal,1,234,3,2,1
117070202,801,1001865,1,259,3,3,goal,1,259,4,2,2
117070202,810,1007298,1,280,0,1,goal,1,280,4,3,1
117070202,801,1007306,1,320,0,0,miss,0,320,4,3,1
117070202,801,1001865,1,336,0,1,miss,0,336,4,3,1
117070202,801,1001865,1,340,0,1,goal,1,340,5,3,2
117070202,810,994215,1,362,0,1,goal,1,362,5,4,1
117070202,801,1001865,1,388,0,0,goal,1,388,6,4,2
117070202,810,994215,1,409,0,1,miss,0,409,6,4,2
117070202,810,1007298,1,412,3,3,goal,1,412,6,5,1
117070202,801,1001865,1,433,3,3,goal,1,433,7,5,2
117070202,810,1007298,1,453,1,1,2pt Goal,2,453,7,7,0
117070202,810,1007298,1,494,0,1,goal,1,494,7,8,-1
117070202,801,1001865,1,540,3,3,goal,1,540,8,8,0
117070202,801,1007306,1,589,1,0,2pt Miss,0,589,8,8,0
117070202,810,1007298,1,600,1,1,2pt Miss,0,600,8,8,0
117070202,810,1007298,2,27,0,1,goal,1,627,8,9,-1
117070202,801,1001865,2,87,3,3,goal,1,687,9,9,0
117070202,801,1001865,2,129,3,1,goal,1,729,10,9,1
117070202,810,1007298,2,156,0,2,miss,0,756,10,9,1
117070202,810,1007298,2,159,0,2,goal,1,759,10,10,0
117070202,810,1007298,2,174,0,1,goal,1,774,10,11,-1
117070202,801,1001865,2,195,3,1,goal,1,795,11,11,0
117070202,810,1007298,2,215,0,1,goal,1,815,11,12,-1
117070202,801,1007306,2,234,0,2,goal,1,834,12,12,0
117070202,810,994215,2,295,0,0,miss,0,895,12,12,0
117070202,801,1007306,2,327,0,2,miss,0,927,12,12,0
117070202,801,1001865,2,337,3,3,goal,1,937,13,12,1
117070202,801,1007306,2,402,3,3,goal,1,1002,14,12,2
117070202,810,1007298,2,451,3,3,goal,1,1051,14,13,1
117070202,801,1001865,2,473,3,1,goal,1,1073,15,13,2
117070202,810,994215,2,499,1,1,2pt Goal,2,1099,15,15,0
117070202,801,1007306,2,520,1,1,2pt Miss,0,1120,15,15,0
117070202,810,1007298,2,532,0,2,goal,1,1132,15,16,-1
117070202,810,1007298,2,549,3,3,goal,1,1149,15,17,-2
117070202,801,1001865,2,564,0,0,goal,1,1164,16,17,-1
117070202,810,80826,3,38,3,3,goal,1,1238,16,18,-2
117070202,810,80826,3,71,0,1,goal,1,1271,16,19,-3
117070202,810,994215,3,107,0,0,miss,0,1307,16,19,-3
117070202,810,80826,3,111,0,1,goal,1,1311,16,20,-4
117070202,810,80826,3,142,0,1,goal,1,1342,16,21,-5
117070202,801,1022294,3,160,0,1,miss,0,1360,16,21,-5
117070202,810,80826,3,204,0,1,goal,1,1404,16,22,-6
117070202,810,80826,3,250,0,2,goal,1,1450,16,23,-7
117070202,801,1022294,3,272,0,2,goal,1,1472,17,23,-6
117070202,801,1022294,3,309,3,3,goal,1,1509,18,23,-5
117070202,801,1015271,3,333,0,1,goal,1,1533,19,23,-4
117070202,810,994215,3,368,3,3,goal,1,1568,19,24,-5
117070202,810,80826,3,421,3,1,goal,1,1621,19,25,-6
117070202,810,80826,3,448,0,1,goal,1,1648,19,26,-7
117070202,801,1007306,3,469,1,2,2pt Miss,0,1669,19,26,-7
117070202,810,80826,3,483,0,1,goal,1,1683,19,27,-8
117070202,810,80826,3,504,3,3,goal,1,1704,19,28,-9
117070202,801,1015271,3,526,1,1,2pt Goal,2,1726,21,28,-7
117070202,801,1015271,3,566,1,1,2pt Miss,0,1766,21,28,-7
117070202,801,1022294,4,33,3,1,goal,1,1833,22,28,-6
117070202,810,80826,4,42,3,3,goal,1,1842,22,29,-7
117070202,801,1015271,4,58,3,3,goal,1,1858,23,29,-6
117070202,810,1000231,4,90,0,1,goal,1,1890,23,30,-7
117070202,810,80826,4,130,0,0,miss,0,1930,23,30,-7
117070202,810,80826,4,148,3,3,goal,1,1948,23,31,-8
117070202,810,80826,4,168,0,1,goal,1,1968,23,32,-9
117070202,801,1022294,4,183,0,0,miss,0,1983,23,32,-9
117070202,801,1015271,4,211,0,2,goal,1,2011,24,32,-8
117070202,810,80826,4,225,0,1,goal,1,2025,24,33,-9
117070202,810,80826,4,264,0,2,goal,1,2064,24,34,-10
117070202,810,1000231,4,284,1,2,miss,0,2084,24,34,-10
117070202,810,80826,4,297,0,1,goal,1,2097,24,35,-11
117070202,801,1015271,4,327,0,1,goal,1,2127,25,35,-10
117070202,801,1015271,4,351,1,1,miss,0,2151,25,35,-10
117070202,801,1007306,4,372,3,3,goal,1,2172,26,35,-9
117070202,810,80826,4,399,0,1,goal,1,2199,26,36,-10
117070202,810,80826,4,418,0,2,goal,1,2218,26,37,-11
117070202,810,80826,4,454,3,3,goal,1,2254,26,38,-12
117070202,810,80826,4,484,0,1,goal,1,2284,26,39,-13
117070202,801,1015271,4,514,1,1,2pt Goal,2,2314,28,39,-11
117070202,810,80826,4,537,3,3,goal,1,2337,28,40,-12
117070202,801,1015271,4,582,1,0,2pt Miss,0,2382,28,40,-12
