matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
117070202,801,31.0,7.0,31.0,7.0,2.0,3.0,1.0,0.0,0.0,30.0,47.0,33.0,2.0,2.0,11.0,13.0,35.0,61.0,8.0,63.0,20.0,24.0,2.0,24.0,38.0,12.0,24.0,2.0,26.0,16.0,5.0,5.0,2.0,4.0,4.0,25.0,175.5,9.0,2.0,42.0,8.0,28.0,24.0,7.0,48.0,0.0,45.0,16.0,3.0,64.0,96.0,40.625,58.46153846153847,-17.836538461538467
117070202,810,43.0,3.0,43.0,3.0,3.0,3.0,0.0,1.0,1.0,30.0,71.0,30.0,3.0,3.0,8.0,11.0,39.0,50.0,8.0,63.0,17.0,36.0,2.0,31.0,46.0,8.0,36.0,2.0,38.0,24.0,5.0,9.0,4.0,2.0,2.0,38.0,215.0,9.0,1.0,39.0,6.0,40.0,19.0,6.0,52.0,0.0,56.0,11.0,3.0,65.0,97.5,58.46153846153847,40.625,17.836538461538467
