matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
117070202,801,1001865,1007306,1016033,1020223,999806,1019205,80830,0,600,0,8,0,8,600,0,0.0,810
117070202,801,1001865,1007306,1019168,1020223,999806,1019205,80830,600,643,8,8,8,9,43,-1,-83.72093023255813,810
117070202,801,1001865,1007306,1019168,1020223,999806,1007301,80830,643,664,8,8,9,9,21,0,0.0,810
117070202,801,1001865,1007306,1019168,1020223,999806,1007301,1019205,664,1200,8,16,9,17,536,0,0.0,810
117070202,801,1022294,1015271,1019168,1016033,1012933,1007301,80830,1200,1541,16,19,17,23,341,-3,-31.671554252199414,810
117070202,801,1007306,1015271,1019168,1016033,1012933,1007301,80830,1541,1800,19,21,23,28,259,-3,-41.698841698841704,810
117070202,801,1022294,1015271,1019168,1007306,1012933,1007301,80830,1800,1802,21,21,28,28,2,0,0.0,810
117070202,801,1022294,1015271,1019168,999806,1012933,1007301,80830,1802,1811,21,21,28,28,9,0,0.0,810
117070202,801,1022294,1015271,1019168,999806,1019205,1007301,80830,1811,1821,21,21,28,28,10,0,0.0,810
117070202,801,1022294,1015271,1016033,999806,1019205,1007301,80830,1821,2134,21,25,28,35,313,-3,-34.50479233226837,810
117070202,801,1007306,1015271,1016033,999806,1019205,1007301,80830,2134,2400,25,28,35,40,266,-2,-27.06766917293233,810
117070202,810,1007298,994215,1000231,80473,80534,1014130,80343,0,765,0,10,0,10,765,0,0.0,801
117070202,810,1007298,994215,1000231,1026857,80534,1014130,80343,765,1200,10,17,10,16,435,1,8.275862068965518,801
117070202,810,80826,994215,80301,1026857,80534,1014130,1005495,1200,1800,17,28,16,21,600,6,36.0,801
117070202,810,80826,1000231,80301,80473,1014130,80343,1005495,1800,2220,28,37,21,26,420,4,34.285714285714285,801
117070202,810,80826,1022761,80301,80473,1014130,80343,1005495,2220,2400,37,40,26,28,180,1,20.0,801
