matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
90840102,806,80038,0,0,0,0,0,2,12,1,3,0,3,0,0,0,0,2,0,2,0,0,14,1,1,0,1,60.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,14.0,1.0,1.0,0.0,1.0,3.0,3.0
90840102,806,80048,0,0,0,0,0,0,13,2,4,0,8,0,0,0,0,6,0,4,0,0,17,1,2,0,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,17.0,1.0,2.0,0.0,1.0,3.0,3.0
90840102,806,80052,0,1,0,0,0,0,2,0,0,5,0,3,30,5,25,0,0,1,1,0,3,1,1,0,8,60.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,30.0,5.0,25.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,8.0,3.0,3.0
90840102,806,80069,0,0,0,0,0,13,7,0,1,27,0,14,0,0,0,0,0,1,0,0,8,1,0,0,0,60.86666666666667,0.0,0.0,0.0,0.0,0.0,12.814895947426068,6.900328587075575,0.0,0.9857612267250822,26.615553121577218,0.0,13.80065717415115,0.0,0.0,0.0,0.0,0.0,0.9857612267250822,0.0,0.0,7.886089813800657,0.9857612267250822,0.0,0.0,0.0,3.0,2.9572836801752462
90840102,806,80072,0,3,0,0,0,23,4,0,3,10,0,3,33,4,29,0,0,0,1,0,4,0,1,0,5,60.0,0.0,3.0,0.0,0.0,0.0,23.0,4.0,0.0,3.0,10.0,0.0,3.0,33.0,4.0,29.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,5.0,3.0,3.0
90840102,806,80179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90840102,806,80470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90840102,806,80471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90840102,806,80574,1,1,0,0,0,5,5,0,0,21,0,12,0,0,0,0,0,1,0,0,6,2,0,0,3,60.86666666666667,0.9857612267250822,0.9857612267250822,0.0,0.0,0.0,4.928806133625411,4.928806133625411,0.0,0.0,20.700985761226725,0.0,11.829134720700985,0.0,0.0,0.0,0.0,0.0,0.9857612267250822,0.0,0.0,5.9145673603504925,1.9715224534501643,0.0,0.0,2.9572836801752462,3.0,2.9572836801752462
90840102,806,991904,0,2,0,0,0,8,7,0,1,0,2,0,0,0,0,1,0,7,0,3,14,3,0,0,3,60.0,0.0,2.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,3.0,14.0,3.0,0.0,0.0,3.0,3.0,3.0
90840102,806,995216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90840102,806,995217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90840102,810,80003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90840102,810,80009,0,3,0,0,0,17,0,0,0,15,0,6,13,4,9,0,0,3,0,0,3,1,0,0,6,60.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,15.0,0.0,6.0,13.0,4.0,9.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,-3.0,-3.0
90840102,810,80113,3,0,0,0,0,0,3,0,1,3,0,1,47,5,42,0,0,1,2,0,4,0,2,0,7,60.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,47.0,5.0,42.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,7.0,-3.0,-3.0
90840102,810,80133,0,0,0,0,0,4,6,0,1,0,4,0,0,0,0,3,0,3,0,0,9,1,0,0,0,0.0,,,,,,inf,inf,,inf,,inf,,,,,inf,,inf,,,inf,inf,,,,,
90840102,810,80152,0,0,0,0,0,0,8,0,0,10,0,4,0,0,0,0,0,1,0,0,9,1,0,0,1,60.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.886089813800657,0.0,0.0,9.857612267250822,0.0,3.9430449069003286,0.0,0.0,0.0,0.0,0.0,0.9857612267250822,0.0,0.0,8.871851040525739,0.9857612267250822,0.0,0.0,0.9857612267250822,-3.0,-2.9572836801752462
90840102,810,80299,0,1,0,0,0,10,11,0,4,2,1,2,0,0,0,0,0,1,0,2,12,1,0,0,1,60.0,0.0,1.0,0.0,0.0,0.0,10.0,11.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,1.0,0.0,0.0,1.0,-3.0,-3.0
90840102,810,80301,0,3,0,0,0,17,3,0,0,32,1,16,0,0,0,1,0,0,0,0,3,0,0,0,3,60.0,0.0,3.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,32.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,-3.0,-3.0
90840102,810,80343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90840102,810,80450,0,0,0,0,0,2,2,0,1,0,2,0,0,0,0,2,0,3,0,0,5,0,0,0,0,60.86666666666667,0.0,0.0,0.0,0.0,0.0,1.9715224534501643,1.9715224534501643,0.0,0.9857612267250822,0.0,1.9715224534501643,0.0,0.0,0.0,0.0,1.9715224534501643,0.0,2.9572836801752462,0.0,0.0,4.928806133625411,0.0,0.0,0.0,0.0,-3.0,-2.9572836801752462
90840102,810,80530,0,0,0,0,0,0,15,4,4,0,6,0,0,0,0,1,0,2,0,0,17,0,4,0,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,17.0,0.0,4.0,0.0,1.0,-3.0,-3.0
90840102,810,80572,0,0,0,0,0,0,4,0,0,10,0,6,0,0,0,0,0,3,0,0,7,0,0,0,0,0.0,,,,,,,inf,,,inf,,inf,,,,,,inf,,,inf,,,,,,
90840102,810,995701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
