matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
80180602,810,80113,80074,80300,80152,80132,80127,80133,0,2407,0,37,0,34,2407,3,4.486913169921063
80180602,810,80113,80074,80300,80152,80132,80127,80131,2407,2562,37,38,34,35,155,0,0.0
80180602,810,80113,80074,80152,80300,80132,80127,80131,2562,2727,38,40,35,38,165,-1,-21.818181818181817
80180602,810,80113,80074,80300,80152,80132,80127,80131,2727,3634,40,50,38,47,907,1,3.969128996692392
80180602,808,80093,80058,80094,80043,80061,80098,80057,0,1544,0,25,0,21,1544,4,9.32642487046632
80180602,808,80093,80058,80094,80043,80096,80098,80057,1544,1816,25,26,21,29,272,-7,-92.64705882352942
80180602,808,80093,80019,80094,80095,80096,80098,80057,1816,2562,26,35,29,38,746,0,0.0
80180602,808,80093,80019,80094,80095,80096,80061,80057,2562,2727,35,38,38,40,165,1,21.818181818181817
80180602,808,80093,80019,80094,80095,80096,80098,80057,2727,3097,38,43,40,43,370,2,19.45945945945946
80180602,808,80093,80019,80094,80043,80096,80098,80057,3097,3634,43,47,43,50,537,-3,-20.11173184357542
