matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
93550101,80763,Jessica,Prosser,J.Prosser,"Prosser, J",837
93550101,997591,Georgia,White,G.White,White,837
93550101,80656,Georgia,Greig,G.Greig,"Greig, G",837
93550101,993033,Kate,MacDonald,K.MacDonald,"MacDonald, K",837
93550101,80758,Lucy,Thomson,L.Thomson,"Thomson, L",837
93550101,992967,Olivia,Mendonca,O.Mendonca,"Mendonca, O",837
93550101,992966,Lily,Marshall,L.Marshall,"Marshall, L",837
93550101,997611,Harriet,Bush,H.Bush,Bush,837
93550101,80759,Madison,Lloyd,M.Lloyd,"Lloyd, M",837
93550101,80764,Fiona,Wright,F.Wright,"Wright, F",837
93550101,998973,Amorangi,Malesala,A.Malesala,Malesala,7522
93550101,998974,Sydney,Frazer,S.Frazer,Frazer,7522
93550101,998975,Mererangi,Paul,M.Paul,Paul,7522
93550101,998978,Christina,Oscar,C.Oscar,Oscar,7522
93550101,998980,Madison,Morete,M.Morete,Morete,7522
93550101,998979,Kristina,Tipene,K.Tipene,Tipene,7522
93550101,998976,Leba,Korovou,L.Korovou,Korovou,7522
93550101,998977,Victoria,Kolose,V.Kolose,Kolose,7522
93550101,998981,Maia Jean,Watene,M.Watene,Watene,7522
93550101,998982,Hannah,Ward,H.Ward,Ward,7522
93550101,998983,Ashleigh,Garner,A.Garner,Garner,7522
93550101,998984,Lauren,Pickett,L.Pickett,Pickett,7522
