matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers
80120804,804,80020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80042,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0
80120804,804,80042,2,0,0,0,0,0,0,5,2,1,0,2,0,0,0,0,0,0,0,0,0,5,1,2,0,0
80120804,804,80042,3,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,2
80120804,804,80042,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0
80120804,804,80045,1,0,0,0,0,0,4,1,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
80120804,804,80045,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
80120804,804,80045,3,0,2,0,0,0,0,0,0,1,12,1,5,0,0,0,1,0,0,0,0,0,0,0,0,2
80120804,804,80045,4,0,0,0,0,0,0,1,0,1,10,0,5,0,0,0,0,0,1,0,0,2,0,0,0,0
80120804,804,80047,1,0,0,0,0,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
80120804,804,80047,2,0,1,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
80120804,804,80047,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80047,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80049,1,0,2,0,0,0,3,2,1,0,0,2,0,0,0,0,1,0,1,0,0,3,0,1,0,2
80120804,804,80049,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
80120804,804,80049,3,0,0,0,0,0,1,4,1,0,0,2,0,0,0,0,1,0,0,0,0,4,1,1,0,0
80120804,804,80049,4,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0
80120804,804,80050,1,1,0,0,0,0,3,1,0,0,3,0,3,12,4,8,0,0,1,0,0,2,2,0,0,1
80120804,804,80050,2,0,1,1,0,0,3,2,0,0,5,0,2,6,3,3,0,0,0,1,0,2,0,1,0,1
80120804,804,80050,3,0,0,0,0,0,8,1,0,0,3,0,3,4,1,3,0,0,0,0,0,1,2,0,0,1
80120804,804,80050,4,0,0,0,0,0,7,1,0,0,4,0,1,5,1,4,0,0,0,1,0,1,1,1,0,0
80120804,804,80052,1,1,0,0,0,0,0,0,0,0,5,0,2,10,1,9,0,0,0,1,0,0,0,1,0,1
80120804,804,80052,2,0,0,0,0,0,0,1,0,0,1,0,0,14,4,10,0,0,0,0,0,1,0,0,0,1
80120804,804,80052,3,0,2,0,0,0,0,0,0,0,0,0,0,9,1,8,0,0,0,0,0,0,0,0,0,2
80120804,804,80052,4,0,0,0,0,0,0,0,0,1,1,1,0,10,2,8,0,0,0,0,0,0,1,0,0,0
80120804,804,80169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80169,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80171,1,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80171,2,0,0,0,0,0,9,1,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
80120804,804,80171,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80120804,804,80171,4,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80120804,804,80174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80174,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80174,3,0,0,0,0,0,3,4,0,1,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0
80120804,804,80174,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
80120804,804,80293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80293,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80293,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80293,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80294,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,804,80294,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,810,80012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,810,80012,2,0,0,0,1,0,0,9,2,0,0,2,0,0,0,0,0,0,0,0,0,9,0,2,0,0
80120804,810,80012,3,0,0,0,0,0,0,3,1,1,0,2,0,0,0,0,1,0,0,0,0,3,1,1,0,0
80120804,810,80012,4,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,3,1,2,0,0
80120804,810,80041,1,0,1,0,0,0,8,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1
80120804,810,80041,2,1,1,0,0,0,7,0,0,0,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2
80120804,810,80041,3,0,1,0,0,0,5,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
80120804,810,80041,4,0,0,0,0,0,7,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
80120804,810,80044,1,0,2,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,2
80120804,810,80044,2,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,1,0,1,0,0,3,1,2,0,1
80120804,810,80044,3,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,810,80044,4,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0
80120804,810,80074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,810,80074,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80120804,810,80074,3,0,0,0,0,0,8,0,0,0,4,0,4,5,2,3,0,0,0,0,0,0,0,0,0,0
