matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80050201,808,809,0,5,0,0,1,39,38,1,6,40,0,23,64,17,47,6,0,24,5,1,62,8,6,0,15,74,73.55052457205964,63.51351351351351,72.0,-8.486486486486491
80050201,809,808,3,6,0,0,0,42,46,7,12,42,0,31,57,3,54,5,0,17,2,0,63,5,9,0,20,75,74.54445057979017,72.0,63.51351351351351,8.486486486486491
