matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630904,805,807,8,4,0,0,1,49,64,3,18,53,9,27,51,4,47,0,0,0,6,0,8,1,1,72,7,4,0,0,24,74,72.62813522355508,63.51351351351351,67.94871794871796,-4.435204435204447
95630904,807,805,4,1,0,0,0,41,40,1,8,81,5,28,72,19,53,0,0,0,4,0,19,13,2,60,9,14,0,0,19,78,76.55398037077427,67.94871794871796,63.51351351351351,4.435204435204447
