matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
98430103,80052,811,GS,0,S,907,907,812
98430103,80052,811,S,907,S,3626,2719,812
98430103,993463,811,GA,0,S,1409,1409,812
98430103,993463,811,S,1409,S,3626,2217,812
98430103,80574,811,WA,0,WA,3626,3626,812
98430103,994224,811,C,0,S,2716,2716,812
98430103,994224,811,S,2716,S,3626,910,812
98430103,991905,811,WD,0,WD,3626,3626,812
98430103,80076,811,GD,0,S,3221,3221,812
98430103,80076,811,S,3221,S,3626,405,812
98430103,80048,811,GK,0,GK,3626,3626,812
98430103,80113,811,S,0,GS,907,907,812
98430103,80113,811,GS,907,GS,3626,2719,812
98430103,80470,811,S,0,S,3626,3626,812
98430103,80299,811,S,0,C,2716,2716,812
98430103,80299,811,C,2716,C,3626,910,812
98430103,80009,811,S,0,GA,1409,1409,812
98430103,80009,811,GA,1409,GA,3626,2217,812
98430103,80577,811,S,0,GD,3221,3221,812
98430103,80577,811,GD,3221,GD,3626,405,812
98430103,80137,812,GS,0,GS,3626,3626,811
98430103,999128,812,GA,0,GA,3626,3626,811
98430103,80148,812,WA,0,S,2494,2494,811
98430103,80148,812,S,2494,S,3626,1132,811
98430103,80143,812,C,0,S,1962,1962,811
98430103,80143,812,S,1962,C,2494,532,811
98430103,80143,812,C,2494,WD,3548,1054,811
98430103,80143,812,WD,3548,WD,3626,78,811
98430103,80146,812,WD,0,C,1962,1962,811
98430103,80146,812,C,1962,WD,2494,532,811
98430103,80146,812,WD,2494,C,3548,1054,811
98430103,80146,812,C,3548,C,3626,78,811
98430103,80530,812,GD,0,S,3221,3221,811
98430103,80530,812,S,3221,S,3626,405,811
98430103,80127,812,GK,0,GK,3626,3626,811
98430103,80813,812,S,0,S,3626,3626,811
98430103,1001846,812,S,0,WA,2494,2494,811
98430103,1001846,812,WA,2494,S,3382,888,811
98430103,1001846,812,S,3382,S,3626,244,811
98430103,1003754,812,S,0,WA,3382,3382,811
98430103,1003754,812,WA,3382,WA,3626,244,811
98430103,80536,812,S,0,GD,3221,3221,811
98430103,80536,812,GD,3221,GD,3626,405,811
98430103,80569,812,S,0,WD,1962,1962,811
98430103,80569,812,WD,1962,S,2494,532,811
98430103,80569,812,S,2494,S,3626,1132,811
