matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
105640103,811,813,1,1,0,0,0,0,12,0,18,2,2,2,34,14,17,4,0,5,12,15,2,13,9,2,2,2,2,5,0,17,23,3,7,22,0,46,0,0,88.0,59.09090909090909,70.0,-10.909090909090907
105640103,811,813,2,2,0,0,0,1,10,0,13,2,2,2,30,12,16,6,0,8,11,14,1,13,11,2,0,1,2,2,0,16,15,2,8,21,3,45,0,1,84.0,61.904761904761905,66.66666666666666,-4.761904761904752
105640103,811,813,3,2,1,0,0,0,11,0,14,0,0,0,29,12,15,4,0,9,9,13,3,10,6,2,2,1,2,2,0,15,16,3,11,23,3,47,0,1,92.0,43.47826086956522,47.82608695652174,-4.347826086956523
105640103,811,813,4,1,0,0,0,0,10,0,19,0,0,2,23,8,11,3,0,6,6,11,3,8,5,1,2,0,1,8,0,11,27,2,7,16,3,38,0,2,64.0,50.0,66.66666666666666,-16.666666666666657
105640103,813,811,1,1,1,0,0,0,14,0,7,0,0,2,33,13,17,4,0,6,13,14,0,14,7,4,3,2,2,0,0,17,7,0,6,20,2,54,0,0,80.0,70.0,59.09090909090909,10.909090909090907
105640103,813,811,2,0,0,0,0,0,15,0,15,1,1,0,47,19,26,2,0,4,16,19,3,16,10,2,4,2,1,1,0,26,16,3,6,24,0,55,0,1,96.0,66.66666666666666,61.904761904761905,4.761904761904752
105640103,813,811,3,0,1,0,0,0,8,0,7,2,2,3,30,11,15,5,0,8,10,13,2,11,5,3,3,2,1,3,0,15,10,2,10,23,2,53,0,0,92.0,47.82608695652174,43.47826086956522,4.347826086956523
105640103,813,811,4,0,1,0,0,0,12,0,8,3,3,2,35,15,18,4,0,3,12,17,3,14,7,4,3,1,0,4,1,18,12,6,5,21,2,62,0,1,84.0,66.66666666666666,50.0,16.666666666666657
