matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
105640103,80052,Caitlin,Thwaites,C.Thwaites,"Thwaites, C",811
105640103,993463,Gretel,Tippett,G.Tippett,"Tippett, G",811
105640103,80575,Kelsey,Browne,K.Browne,"Browne, K",811
105640103,994224,Liz,Watson,L.Watson,"Watson, L",811
105640103,80701,Jamie-Lee,Price,J.Price,"Price, J",811
105640103,80470,April,Brandley,A.Brandley,"Brandley, A",811
105640103,80343,Courtney,Bruce,C.Bruce,"Bruce, C",811
105640103,80113,Caitlin,Bassett,C.Bassett,"Bassett, C",811
105640103,994213,Emily,Mannix,E.Mannix,"Mannix, E",811
105640103,991905,Gabi,Simpson,G.Simpson,"Simpson, G",811
105640103,80577,Jo,Weston,J.Weston,"Weston, J",811
105640103,80475,Steph,Wood,S.Wood,"Wood, S",811
105640103,80100,Maria,Folau,M.Folau,"Folau, M",813
105640103,80287,Te Paea,Selby-Rickit,T.Selby-Rickit,"Selby-Rickit, T",813
105640103,80477,Gina,Crampton,G.Crampton,"Crampton, G",813
105640103,80105,Laura,Langman,L.Langman,"Langman, L",813
105640103,994117,Samantha,Sinclair,S.Sinclair,"Sinclair, S",813
105640103,80099,Katrina,Grant,K.Grant,"Grant, K",813
105640103,80225,Jane,Watson,J.Watson,"Watson, J",813
105640103,1003479,Aliyah,Dunn,A.Dunn,"Dunn, A",813
105640103,80710,Maia,Wilson,M.Wilson,"Wilson, M",813
105640103,1001698,Michaela,Sokolich-Beatson,M.Sokolich-Beatson,"Sokolich-Beatson, M",813
105640103,80699,Erikana,Pedersen,E.Pedersen,"Pedersen, E",813
105640103,80305,Sulu,Fitzpatrick,S.Fitzpatrick,"Fitzpatrick, S",813
