matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
105640103,811,813,80052,1,1,0,0,0,0,0,0,1,0,0,8,1,1,0,0,1,1,7,2,5,0,0,15,2,1,0,1,2,1,3,8,1,0,0
105640103,811,813,80052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105640103,811,813,80052,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105640103,811,813,80052,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105640103,811,813,80113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105640103,811,813,80113,2,1,0,0,0,0,0,0,1,0,0,13,1,1,0,0,2,1,12,1,11,0,0,15,0,0,0,1,1,0,2,13,1,1,0
105640103,811,813,80113,3,1,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,11,2,9,0,0,15,1,1,0,0,2,0,2,12,1,1,0
105640103,811,813,80113,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105640103,811,813,80343,1,0,0,0,0,0,0,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,15,0,2,0,0,6,1,0,4,1,0,0
105640103,811,813,80343,2,0,0,0,0,0,0,0,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,2,1,0,4,1,2,0
105640103,811,813,80343,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,2,15,0,1,0,0,5,0,0,3,1,1,0
105640103,811,813,80343,4,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15,0,2,0,0,7,0,0,1,1,1,0
105640103,811,813,80470,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,15,0,1,0,0,6,0,1,0,1,0,0
105640103,811,813,80470,2,0,0,0,0,1,2,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,15,0,1,0,0,3,1,1,4,1,0,0
105640103,811,813,80470,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105640103,811,813,80470,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105640103,811,813,80475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105640103,811,813,80475,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105640103,811,813,80475,3,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,1,2,1,1,0,0,15,1,0,0,1,0,0,1,5,1,0,0
105640103,811,813,80475,4,0,0,0,0,0,4,0,2,0,0,6,2,2,0,0,0,2,4,2,2,0,0,15,1,0,0,2,2,0,1,8,1,0,0
