matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
105640103,811,813,6.0,1.0,0.0,0.0,1.0,43.0,0.0,64.0,4.0,4.0,6.0,116.0,46.0,59.0,17.0,0.0,28.0,38.0,53.0,9.0,44.0,31.0,7.0,6.0,4.0,7.0,0.0,33.3333,17.0,0.0,59.0,81.0,10.0,33.0,83.0,9.0,44.0,0.0,22.2222,3.0,83.0,53.01204819277109,61.79775280898876,-8.785704616217672
105640103,813,811,1.0,3.0,0.0,0.0,0.0,49.0,0.0,37.0,6.0,6.0,7.0,145.0,58.0,76.0,15.0,0.0,21.0,51.0,63.0,8.0,55.0,29.0,13.0,13.0,7.0,4.0,0.0,12.5,8.0,1.0,76.0,45.0,11.0,27.0,89.0,6.0,56.0,0.0,39.3939,1.0,89.0,61.79775280898876,53.01204819277109,8.785704616217672
