matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
119160202,1022761,Sloan,Burton,S.Burton,"Burton, S",7871
119160202,80009,Natalie,Medhurst,N.Medhurst,"Medhurst, N",7871
119160202,998407,Numi,Tupaea,N.Tupaea,"Tupaea, N",7871
119160202,1029545,Ingrid,Moss,I.Moss,"Moss, I",7871
119160202,1026857,Zoe,Cransberg,Z.Cransberg,"Cransberg, Z",7871
119160202,80452,Shannon,Eagland,S.Eagland,"Eagland, S",7871
119160202,1029541,Caitlyn,Brown,C.Brown,"Brown, C",7871
119160202,1000231,Emma,Cosh,E.Cosh,"Cosh, E",7871
119160202,1005495,Rudi,Ellis,R.Ellis,"Ellis, R",7871
119160202,1029546,Emma,Putt,E.Putt,"Putt, E",7871
119160202,1029547,Jessica,Repacholi,J.Repacholi,"Repacholi, J",7871
119160202,1029549,Ella,Taylor,E.Taylor,"Taylor, E",7871
119160202,997815,Annika,Lee Jones,A.Lee Jones,"Lee Jones, A",9197
119160202,1019165,Annabelle,Lawrie,A.Lawrie,"Lawrie, A",9197
119160202,1022293,Annie,Miller,A.Miller,"Miller, A",9197
119160202,1029913,Chloe,Litherland,C.Litherland,"Litherland, C",9197
119160202,1028098,Ava,Black,A.Black,"Black, A",9197
119160202,1021095,Leilani,Rohweder,L.Rohweder,"Rohweder, L",9197
119160202,1016036,Bridey,Condren,B.Condren,"Condren, B",9197
119160202,1029504,Lily,Gribble,L.Gribble,"Gribble, L",9197
119160202,1029914,Lily,McClure,L.McClure,"McClure, L",9197
119160202,1026834,Martina,Reekers,M.Reekers,"Reekers, M",9197
