matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119160202,7871,9197,4,4,0,0,0,52,76,39,1,1,12,54,74,8,75,21,52,64,4,60,44,6,10,3,3,1,75,9,0,48,3,60,22,7,45,54,0,1,59,14,3.0,83.0,83.0,72.28915662650603,63.95348837209303,8.335668254413001
119160202,9197,7871,3,2,0,0,0,54,66,48,4,4,9,54,72,8,75,21,51,61,6,55,39,6,10,3,3,4,17,27,6,75,10,55,25,2,47,46,0,0,71,17,1.0,86.0,86.0,63.95348837209303,72.28915662650603,-8.335668254413001
