matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers
119160202,7871,9197,80009,1,0,0,0,0,0,5,0,0,0,0,4,4,0,0,1,4,10,1,9,1,0,15,0,0,0,0,1,9,1,1,1,3,0,0,0
119160202,7871,9197,80009,2,0,0,0,0,0,4,0,1,0,1,3,4,0,0,0,3,7,0,7,0,0,15,0,0,0,1,0,7,0,1,0,4,0,0,0
119160202,7871,9197,80009,3,0,0,0,0,0,6,0,0,0,0,6,6,0,0,1,6,8,0,8,0,0,15,0,0,0,0,0,8,1,1,0,5,0,1,1
119160202,7871,9197,80009,4,0,1,0,0,0,5,0,0,0,0,4,5,0,0,2,2,7,0,7,0,0,14,0,0,0,0,0,7,2,1,1,1,0,0,2
119160202,7871,9197,80452,1,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,1,0,0,0,0,0
119160202,7871,9197,80452,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2,0,0,0,1,0,1,0,0,0
119160202,7871,9197,80452,3,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,4,1,0,0,1,1,1,0,0,0
119160202,7871,9197,80452,4,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,3,0,0,0,1,0,0,0,0,0
119160202,7871,9197,998407,1,0,1,0,0,0,7,0,0,0,0,5,7,0,0,1,5,0,0,0,0,0,15,0,0,0,0,0,0,1,1,0,3,0,0,1
119160202,7871,9197,998407,2,1,0,0,0,0,5,0,0,0,0,7,10,0,0,1,7,0,0,0,0,0,15,0,1,0,1,0,0,1,1,0,2,0,0,1
