matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
107241001,807,8117,80078,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241001,807,8117,80078,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,15.0,0.0,22.5,1.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,1.0,0.0
107241001,807,8117,80078,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,8.0,1.0,0.0,15.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0
107241001,807,8117,80078,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,12.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0
107241001,807,8117,80552,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,6.0,7.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,3.0,1.0,0.0,7.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0
107241001,807,8117,80552,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,5.0,8.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,28.5,0.0,1.0,8.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0
107241001,807,8117,80552,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,10.0,7.0,10.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,21.0,2.0,0.0,10.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0
107241001,807,8117,80552,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
107241001,807,8117,991903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241001,807,8117,991903,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
