matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
107340106,812,80150,999128,1001846,80535,80814,80530,80010,0,912,0,9,0,14,912,-5,-19.736842105263158,811
107340106,812,80137,80150,1001846,80535,80814,80530,80010,912,2931,9,44,14,42,2019,7,12.481426448736999,811
107340106,812,80137,80150,1001846,80535,80814,1014234,80010,2931,3011,44,44,42,43,80,-1,-45.0,811
107340106,812,80137,80150,80301,80535,80814,1014234,80010,3011,3649,44,52,43,49,638,2,11.285266457680251,811
107340106,811,80052,993463,994224,991901,80701,80577,994213,0,1829,0,24,0,27,1829,-3,-5.90486604702023,812
107340106,811,80475,993463,994224,991901,80701,80577,994213,1829,1831,24,24,27,27,2,0,0.0,812
107340106,811,80475,993463,80575,994224,80701,80470,994213,1831,2486,24,33,27,37,655,-1,-5.4961832061068705,812
107340106,811,80475,993463,80575,994224,80701,80470,80577,2486,2728,33,37,37,41,242,0,0.0,812
107340106,811,80475,993463,80575,994224,991901,80470,80577,2728,3408,37,47,41,49,680,2,10.588235294117647,812
107340106,811,80475,993463,80575,994224,80701,80470,80577,3408,3649,47,49,49,52,241,-1,-14.937759336099585,812
