matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107340106,811,812,1,0,2,0,0,0,11,67,9,1,1,1,40,14,20,3,100,4,13,15,1,14,8,3,3,0,2,0,3,1,20,12,2,4,19.0,0,59,0,50,0.0,75.0,73.68421052631578,56.25,17.43421052631578
107340106,811,812,2,1,1,0,0,1,11,57,15,0,0,3,25,8,10,0,0,6,8,10,0,10,8,0,2,1,0,0,3,0,10,18,0,6,16.0,0,42,0,33,0.0,62.81352235550709,62.5,85.71428571428571,-23.214285714285708
107340106,811,812,3,1,1,0,0,0,12,64,8,1,1,4,38,14,19,3,100,4,12,15,2,13,9,3,1,1,2,50,4,2,19,12,1,5,19.0,1,45,0,17,1.0,76.08453837597331,68.42105263157895,66.66666666666666,1.754385964912288
107340106,811,812,4,0,1,0,0,2,12,67,18,0,0,1,29,12,13,1,100,4,11,13,1,12,8,1,3,0,0,0,4,2,13,22,3,4,17.0,1,49,0,50,0.0,66.44951140065146,70.58823529411765,64.70588235294117,5.882352941176478
107340106,812,811,1,1,1,0,0,0,10,45,19,0,0,3,20,7,9,0,0,5,7,10,1,9,5,0,4,2,0,0,3,0,9,22,1,6,16.0,0,41,0,100,0.0,63.15789473684211,56.25,73.68421052631578,-17.43421052631578
107340106,812,811,2,2,0,0,0,0,11,93,8,1,1,3,46,17,23,2,100,2,17,19,1,18,13,2,3,0,1,0,1,0,23,9,3,2,21.0,0,58,0,75,0.0,82.44274809160305,85.71428571428571,62.5,23.214285714285708
107340106,812,811,3,0,1,0,0,1,13,79,10,0,0,2,35,12,15,1,100,4,10,16,2,14,11,1,2,2,1,0,3,0,15,13,2,5,21.0,0,55,0,50,0.0,84.09343715239156,66.66666666666666,68.42105263157895,-1.754385964912288
107340106,812,811,4,3,0,0,0,0,8,67,8,0,0,3,32,12,18,0,0,4,11,12,1,11,8,0,3,0,0,0,2,1,18,10,0,5,17.0,0,51,0,75,0.0,66.44951140065146,64.70588235294117,70.58823529411765,-5.882352941176478
