matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107340106,811,812,2,5,0,0,3,46,63,50,2,2,9,132,48,62,7,100,18,44,53,4,49,33,7,9,2,4,0,25,14,5,62,64,6,19,71.0,2,49,0,50,1.0,70.04658810633049,69.01408450704226,69.33333333333334,-0.3192488262910871
107340106,812,811,6,2,0,0,1,42,73,45,1,1,11,133,48,65,3,100,15,45,57,5,52,37,3,12,4,2,0,0,9,1,65,54,6,18,75.0,0,51,0,63,0.0,73.99287476020827,69.33333333333334,69.01408450704226,0.3192488262910871
