matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380104,806,8117,39,16,39,16,3,4,0,0,0,56,67,61,2,2,12,14,52,75,8,63,20,37,13,47,55,5,37,13,50,42,5,3,5,4,Q4 14:49,1,20,320.5,10,4,71,5,63,21,3,47,38,2,0,0,75,13,1.0,75.0,75.0,66.66666666666666,83.87912214179019,-17.212455475123534
124380104,8117,806,72,8,72,8,0,1,0,0,0,57,90,33,2,2,10,12,74,102,8,88,10,67,6,67,80,7,67,6,73,57,7,9,4,5,Q4 14:18,2,71,527.5,14,0,47,9,79,12,6,52,62,2,0,0,69,4,4.97,87.03,87.03,83.87912214179019,66.66666666666666,17.212455475123534
