matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
80280802,80072,806,GS,0,GS,3645,3645,810
80280802,80157,806,S,0,GA,1828,1828,810
80280802,80157,806,GA,1828,GA,3645,1817,810
80280802,80069,806,C,0,WA,906,906,810
80280802,80069,806,WA,906,WA,3645,2739,810
80280802,80574,806,S,0,C,2348,2348,810
80280802,80574,806,C,2348,C,3645,1297,810
80280802,80173,806,S,0,WD,2646,2646,810
80280802,80173,806,WD,2646,WD,3645,999,810
80280802,80162,806,WD,0,GD,2646,2646,810
80280802,80162,806,GD,2646,GD,3645,999,810
80280802,80038,806,GK,0,GK,3645,3645,810
80280802,80298,806,S,0,S,3645,3645,810
80280802,80075,806,WA,0,C,906,906,810
80280802,80075,806,C,906,S,2348,1442,810
80280802,80075,806,S,2348,S,3645,1297,810
80280802,80470,806,S,0,S,3645,3645,810
80280802,80006,806,GD,0,S,2646,2646,810
80280802,80006,806,S,2646,S,3645,999,810
80280802,80179,806,GA,0,S,1828,1828,810
80280802,80179,806,S,1828,S,3645,1817,810
80280802,80113,810,GS,0,GS,3645,3645,806
80280802,80064,810,GA,0,GA,3645,3645,806
80280802,80152,810,WA,0,WA,3645,3645,806
80280802,80299,810,C,0,C,3645,3645,806
80280802,80450,810,GD,0,S,1828,1828,806
80280802,80450,810,S,1828,WD,2646,818,806
80280802,80450,810,WD,2646,WD,3645,999,806
80280802,80133,810,S,0,GD,1828,1828,806
80280802,80133,810,GD,1828,GD,3645,1817,806
80280802,80530,810,GK,0,GK,3645,3645,806
80280802,80131,810,S,0,S,3645,3645,806
80280802,80451,810,S,0,S,3645,3645,806
80280802,80135,810,S,0,S,3645,3645,806
80280802,80473,810,S,0,S,3645,3645,806
80280802,80132,810,WD,0,S,2646,2646,806
80280802,80132,810,S,2646,S,3645,999,806
