matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
80350801,802,80150,80282,80028,80146,80241,80024,80225,0,909,0,12,0,21,909,-9,-35.64356435643565
80350801,802,80150,80282,80028,80146,80241,80524,80225,909,1100,12,12,21,25,191,-4,-75.39267015706807
80350801,802,80150,80092,80028,80146,80241,80524,80225,1100,1812,12,20,25,38,712,-5,-25.280898876404493
80350801,802,80150,80092,80107,80146,80247,80524,80225,1812,2723,20,37,38,56,911,-1,-3.951701427003293
80350801,802,80150,80092,80107,80146,80247,80314,80225,2723,3396,37,46,56,71,673,-6,-32.09509658246657
80350801,802,80150,80282,80107,80146,80247,80314,80225,3396,3628,46,51,71,76,232,0,0.0
80350801,807,80078,80009,80472,80833,991905,80571,80020,0,1812,0,38,0,20,1812,18,35.76158940397351
80350801,807,80078,80009,80472,991905,991904,80571,80020,1812,2723,38,56,20,37,911,1,3.951701427003293
80350801,807,80078,80444,80009,80833,991904,991905,80020,2723,3396,56,71,37,46,673,6,32.09509658246657
80350801,807,80078,80444,80009,80833,991904,991905,991903,3396,3628,71,76,46,51,232,0,0.0
