matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers
100830702,801,810,80045,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,3,1,0,0,0
100830702,801,810,80045,2,0,0,0,0,0,3,2,0,2,0,0,1,0,0,0,0,0,15,0,0,0,0,0,2,0,3,1,0,0,0
100830702,801,810,80045,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,1,0,0,1
100830702,801,810,80045,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,1,0,0,0
100830702,801,810,80067,1,0,1,0,0,0,4,2,0,0,7,1,0,0,6,0,6,0,15,0,0,0,0,1,3,0,10,1,0,0,1
100830702,801,810,80067,2,1,0,0,0,0,2,0,0,0,10,1,0,0,9,2,7,0,15,0,0,0,0,1,1,0,11,1,0,0,1
100830702,801,810,80067,3,0,0,0,0,0,6,1,0,0,6,1,0,0,5,0,5,0,15,0,0,0,0,1,1,0,11,1,0,0,0
100830702,801,810,80067,4,0,0,0,0,0,2,1,0,0,13,4,0,0,6,3,3,0,15,0,0,0,0,4,1,0,11,1,0,0,4
100830702,801,810,80127,1,0,0,0,0,0,1,4,1,0,0,0,2,0,0,0,0,1,15,0,0,0,0,0,5,0,3,1,1,0,1
100830702,801,810,80127,2,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,15,0,2,0,0,0,3,1,3,1,0,0,1
100830702,801,810,80127,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,1,0,0,0
100830702,801,810,80127,4,0,0,0,0,0,0,4,2,1,0,0,2,0,0,0,0,0,15,0,3,0,0,0,7,1,3,1,2,0,0
100830702,801,810,80146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830702,801,810,80146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830702,801,810,80146,3,0,0,0,0,0,0,2,0,0,3,3,1,1,0,0,0,1,15,0,0,0,0,3,2,0,1,1,0,0,1
100830702,801,810,80146,4,0,0,0,0,0,0,3,0,0,3,3,1,1,0,0,0,1,15,0,0,0,0,3,3,1,2,1,0,0,0
100830702,801,810,80301,1,0,0,0,0,0,5,2,0,0,9,8,0,3,0,0,0,0,15,0,0,0,0,8,2,1,7,1,0,0,1
100830702,801,810,80301,2,0,0,0,0,0,4,2,0,0,9,8,1,5,0,0,0,1,15,0,0,0,0,8,2,2,9,1,0,0,1
100830702,801,810,80301,3,0,0,0,0,0,3,0,0,0,7,7,0,2,0,0,0,0,15,0,1,0,1,7,1,1,4,1,0,0,2
100830702,801,810,80301,4,0,0,0,0,0,3,1,0,0,7,7,0,2,0,0,0,0,15,0,0,0,0,7,1,0,3,1,0,0,0
100830702,801,810,80353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
