matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830702,801,4,3,0,0,0,44,44,7,12,113,54,16,20,48,8,40,24,10,6,6,0,12,2,2,54,60,7,86,9,48,0,40,84.93827160493827,46.51162790697674,58.16326530612245,-11.651637399145706
100830702,810,3,3,0,0,2,49,52,2,16,176,91,18,35,70,13,57,34,14,9,10,0,14,3,0,91,67,8,98,5,52,0,31,96.79012345679011,58.16326530612245,46.51162790697674,11.651637399145706
