matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380504,807,810,51,16,51,16,4,3,0,1,1,54,63,38,2,2,10,12,63,79,8,38,22,42,8,47,67,17,42,8,50,42,3,5,6,4,Q4 14:16,13,18,275.5,10,2,48,13,58,35,5,49,45,3,0,2,45,14,3.06,98.94,98.94,50.53567818880129,79.43182880104662,-28.89615061224533
124380504,810,807,81,11,81,11,4,1,1,0,4,58,85,30,5,5,12,17,87,105,21,81,17,76,9,80,92,7,76,9,85,58,17,10,4,6,Q4 14:54,2,57,609,11,1,41,8,94,19,14,47,55,0,0,1,71,11,3.9899999999999998,107.01,107.01,79.43182880104662,50.53567818880129,28.89615061224533
