matchId,squadId,oppSquadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,possessionsPer60,goalMissesPer60,goalAssistsPer60,disposalsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,passesPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
111080204,806,810,80439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,26.0,34.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,46.166666666666664,0.0,78.5,0.0,0.0,34.0,1.0,3.0,0.0,3.0,32.0,4.0,0.0,0.0,0.0,102.0216606498195,1.2996389891696751,3.8989169675090256,0.0,0.0,0.0,0.0,41.588447653429604,0.0,25.9927797833935,46.78700361010831,0.0,33.79061371841156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2996389891696751,0.0,0.0,2.5992779783393503,0.0,0.0,44.187725631768956,0.0,0.0,44.187725631768956,0.0,0.0,0.0,0.0,0.0,0.0,3.8989169675090256,0.0,0.0,5.1985559566787005,60.0,33.79061371841156,3.8989169675090256,0.0,8.0,10.397111913357401
111080204,806,810,80574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,17.0,22.0,2.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,55.56666666666667,0.0,74.5,2.0,0.0,22.0,6.0,2.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,80.44391121775645,6.47870425914817,3.239352129574085,0.0,0.0,0.0,0.0,5.398920215956808,0.0,16.196760647870427,23.755248950209957,0.0,1.0797840431913617,2.1595680863827234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.319136172765447,0.0,0.0,1.0797840431913617,2.1595680863827234,0.0,23.755248950209957,0.0,0.0,23.755248950209957,0.0,0.0,1.0797840431913617,0.0,0.0,0.0,3.239352129574085,0.0,0.0,4.319136172765447,60.0,18.356328734253147,2.1595680863827234,2.1595680863827234,7.0,7.558488302339532
111080204,806,810,998404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,3.0,3.0,5.0,8.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,35.0,5.0,0.0,0.0,16.0,1.0,0.0,2.0,7.0,4.0,1.0,0.0,1.0,35.0,16.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,4.0,60.0,0.0,1.0,0.0,1.0,1.0
111080204,806,810,999128,14.0,11.0,14.0,11.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,3.0,49.0,14.0,22.0,2.0,0.0,1.0,13.0,6.0,9.0,25.0,6.0,13.0,6.0,19.0,0.0,2.0,54.36666666666667,0.0,107.0,0.0,0.0,22.0,3.0,0.0,25.0,1.0,46.0,4.0,0.0,0.0,0.0,118.08706315144084,3.310852237890865,1.1036174126302882,0.0,6.62170447578173,14.347026364193747,27.590435315757205,50.76640098099326,6.62170447578173,9.932556713672595,54.077253218884124,12.13979153893317,18.7614960147149,0.0,15.450643776824036,20.968730839975475,0.0,6.62170447578173,14.347026364193747,0.0,0.0,3.310852237890865,0.0,0.0,0.0,2.2072348252605765,0.0,24.27958307786634,0.0,0.0,24.27958307786634,12.13979153893317,15.450643776824036,1.1036174126302882,0.0,0.0,0.0,1.1036174126302882,27.590435315757205,3.310852237890865,4.414469650521153,60.00000000000001,15.450643776824036,0.0,2.2072348252605765,2.0,2.2072348252605765
111080204,806,810,1001711,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,4.0,4.0,0.0,0.0,1.0,28.0,0.0,3.0,32.0,4.0,28.0,0.0,28.0,1.0,0.0,35.63333333333333,0.0,79.0,0.0,0.0,4.0,0.0,2.0,28.0,1.0,39.0,3.0,4.0,0.0,6.735266604303087,133.02151543498596,0.0,1.6838166510757717,3.3676333021515434,0.0,47.14686623012161,47.14686623012161,65.66884939195509,6.735266604303087,5.051449953227316,60.61739943872778,0.0,1.6838166510757717,0.0,53.882132834424695,47.14686623012161,0.0,0.0,47.14686623012161,0.0,0.0,0.0,0.0,0.0,1.6838166510757717,0.0,0.0,6.735266604303087,0.0,0.0,6.735266604303087,0.0,53.882132834424695,0.0,0.0,0.0,0.0,1.6838166510757717,53.882132834424695,3.3676333021515434,5.051449953227316,60.0,6.735266604303087,3.3676333021515434,0.0,8.0,13.470533208606174
111080204,806,810,1001803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.983333333333334,0.0,37.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,10.0,4.0,1.0,0.0,1.0347801092267892,38.2868640413912,8.278240873814314,1.0347801092267892,3.104340327680368,0.0,0.0,0.0,10.347801092267892,0.0,0.0,5.173900546133946,0.0,1.0347801092267892,3.104340327680368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.173900546133946,0.0,0.0,0.0,4.139120436907157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0347801092267892,0.0,3.104340327680368,4.139120436907157,59.99999999999999,0.0,0.0,3.104340327680368,4.0,4.139120436907157
111080204,806,810,1001846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,0.0,1.5,0.0,0.0,6.0,2.0,0.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,4.153846153846153,5.538461538461538,5.538461538461538,0.0,0.0,0.0,0.0,33.230769230769226,0.0,8.307692307692307,22.153846153846153,0.0,27.692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538461538461538,0.0,0.0,0.0,0.0,0.0,16.615384615384613,0.0,0.0,16.615384615384613,0.0,0.0,2.769230769230769,0.0,0.0,0.0,5.538461538461538,0.0,0.0,5.538461538461538,60.0,11.076923076923077,0.0,0.0,-11.0,-30.46153846153846
111080204,806,810,1001944,20.0,5.0,20.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,1.0,1.0,0.0,0.0,1.0,16.0,2.0,1.0,25.0,7.0,16.0,2.0,18.0,0.0,0.0,30.0,0.0,33.5,0.0,0.0,1.0,1.0,1.0,20.0,3.0,26.0,2.0,1.0,0.0,2.0,67.0,2.0,2.0,2.0,4.0,32.0,40.0,52.0,14.0,2.0,52.0,10.0,0.0,0.0,40.0,36.0,0.0,4.0,32.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,10.0,40.0,0.0,0.0,0.0,0.0,6.0,50.0,2.0,4.0,60.0,2.0,2.0,0.0,-8.0,-16.0
111080204,806,810,1007304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.31666666666667,0.0,24.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,27.008440137542983,9.002813379180994,1.1253516723976242,2.2507033447952485,0.0,0.0,0.0,13.504220068771492,0.0,0.0,2.2507033447952485,0.0,6.752110034385746,1.1253516723976242,0.0,0.0,0.0,0.0,0.0,0.0,1.1253516723976242,7.87746170678337,0.0,0.0,1.1253516723976242,1.1253516723976242,0.0,0.0,1.1253516723976242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1253516723976242,0.0,3.376055017192873,4.501406689590497,60.0,0.0,2.2507033447952485,0.0,5.0,5.626758361988121
111080204,806,810,1009742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.283333333333333,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.411167512690355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.274111675126903,60.0,0.0,0.0,0.0,-6.0,-109.64467005076142
