matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119150102,7869,9198,4,3,0,0,0,50,58,63,4,4,18,61,65,17,82,29,56,64,5,59,33,14,12,4,10,3,20,8,4,71,6,59,32,4,43,47,0,1,63,20,1.0,96.0,96.0,61.458333333333336,56.98924731182796,4.469086021505376
119150102,9198,7869,7,2,0,0,3,51,58,28,6,6,8,54,84,12,75,32,49,58,5,53,33,9,11,10,4,4,20,10,0,38,14,53,36,3,45,53,0,0,55,19,1.0,93.0,93.0,56.98924731182796,61.458333333333336,-4.469086021505376
