matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
99730103,813,833,2,2,0,0,3,53,27,4,14,216,77,14,35,75,10,65,38,15,11,10,0,12,4,2,130,39,6,89,8,100,0,18,88.70431893687707,73.03370786516854,59.74025974025974,13.2934481249088
99730103,833,813,5,3,0,0,2,50,50,4,6,169,57,13,32,54,8,46,0,0,0,9,0,17,3,2,106,67,5,77,7,0,0,26,76.74418604651163,59.74025974025974,73.03370786516854,-13.2934481249088
