matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
99730103,80198,Bailey,Mes,B.Mes,"Mes, B",813
99730103,80444,Ameliaranne,Ekenasio,A.Ekenasio,"Ekenasio, A",813
99730103,80055,Grace,Rasmussen,G.Rasmussen,"Rasmussen, G",813
99730103,80424,Shannon,Francois,S.Francois,"Francois, S",813
99730103,80105,Laura,Langman,L.Langman,"Langman, L",813
99730103,80099,Katrina,Grant,K.Grant,"Grant, K",813
99730103,80582,Phoenix,Karaka,P.Karaka,"Karaka, P",813
99730103,80304,Kayla,Cullen,K.Cullen,"Cullen, K",813
99730103,80478,Storm,Purvis,S.Purvis,"Purvis, S",813
99730103,80287,Te Paea,Selby-Rickit,TP.Selby-Rickit,"Selby-Rickit, TP",813
99730103,80225,Jane,Watson,J.Watson,"Watson, J",813
99730103,80710,Maia,Wilson,M.Wilson,"Wilson, M",813
99730103,1001865,Lenize,Potgieter,L.Potgieter,"Potgieter, L",833
99730103,1006587,Renske,Stolz,R.Stolz,"Stolz, R",833
99730103,80558,Bongiwe,Msomi,B.Msomi,"Msomi, B",833
99730103,80552,Erin,Burger,E.Burger,"Burger, E",833
99730103,80819,Precious,Mthembu,P.Mthembu,"Mthembu, P",833
99730103,80559,Karla,Mostert,K.Mostert,"Mostert, K",833
99730103,999135,Phumza,Maweni,P.Maweni,"Maweni, P",833
99730103,1006585,Sigrid,Burger,S.Burger,"Burger, S",833
99730103,80816,Lindie,Lombard,L.Lombard,"Lombard, L",833
99730103,1001943,Izette,Lubbe,I.Lubbe,"Lubbe, I",833
99730103,1006586,Renske Juanitta,Steyn,R.Steyn,"Steyn, R",833
99730103,995127,Zanele,Vimbela,Z.Vimbela,"Vimbela, Z",833
