matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103931402,810,8118,1,2,0,0,0,59,0,49,3,3,8,186,71,99,14,0,17,60,77,11,66,51,12,3,5,6,0,55,391,16,1,99,66,7,21,93.0,11,46,0,14,6.0,91.77631578947368,70.96774193548387,70.40816326530613,0.5595786701777428
103931402,8118,810,5,1,0,0,0,64,0,36,3,3,11,192,73,104,12,0,17,62,80,11,69,54,8,7,6,5,0,45,405,10,0,104,46,6,22,98.0,9,54,0,33,5.0,96.71052631578948,70.40816326530613,70.96774193548387,-0.5595786701777428
