matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100831401,806,7,3,0,0,0,54,52,1,16,154,82,8,35,60,12,48,35,2,11,5,0,20,2,3,82,72,12,93,3,47,0,35,92.43511871893982,51.61290322580645,71.27659574468085,-19.6636925188744
100831401,807,1,3,0,0,0,54,34,3,19,190,97,14,39,79,12,67,40,9,18,9,0,17,9,1,97,51,12,94,12,53,0,24,93.42904472667036,71.27659574468085,51.61290322580645,19.6636925188744
