matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
99530104,811,813,7,4,0,0,1,44,34,1,20,184,70,7,26,56,7,49,37,5,7,6,0,19,2,1,114,53,10,78,3,49,0,24,77.8270509977827,62.82051282051282,59.210526315789465,3.609986504723352
99530104,813,811,3,3,0,0,1,42,54,3,17,190,69,7,30,58,13,45,27,10,8,4,0,18,5,0,111,72,12,76,8,51,0,23,75.83148558758315,59.210526315789465,62.82051282051282,-3.609986504723352
