matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
116650802,8117,1001357,80475,80296,1015543,1000831,80440,1006231,0.0,625.0,0,6,0,8,625.0,-2,-11.520000000000001,801
116650802,8117,1022298,80475,80296,1015543,1000831,80440,1006231,625.0,900.0,6,10,8,13,275.0,-1,-13.090909090909092,801
116650802,8117,1001357,80475,80296,1015543,1000831,80440,1006231,900.0,1268.0,10,13,13,17,368.0,-1,-9.782608695652174,801
116650802,8117,80475,1001357,80296,1015543,1000831,80440,1006231,1268.0,1800.0,13,21,17,29,532.0,-4,-27.06766917293233,801
116650802,8117,1001357,80475,80296,1015543,1000831,80440,1006231,1800.0,2013.0,21,23,29,31,213.0,0,0.0,801
116650802,8117,1001357,80475,1022293,1015543,1000831,80440,1006231,2013.0,2104.0,23,24,31,31,91.0,1,39.56043956043956,801
116650802,8117,1001357,80475,1022293,80296,1000831,80440,1006231,2104.0,2411.0,24,29,31,32,307.0,4,46.905537459283394,801
116650802,8117,1022298,80475,1022293,80296,1000831,80440,1006231,2411.0,2700.0,29,31,32,39,289.0,-5,-62.28373702422146,801
116650802,8117,1022298,1001357,1022293,80296,1000831,80440,1006231,2700.0,3334.0,31,42,39,46,634.0,4,22.71293375394322,801
116650802,8117,1022298,80475,1022293,80296,1000831,80440,1006231,3334.0,3600.0,42,44,46,51,266.0,-3,-40.6015037593985,801
116650802,801,1001865,1015271,1019168,1016033,999806,1007301,80830,0.0,1094.0,0,15,0,11,1094.0,4,13.16270566727605,8117
116650802,801,1001865,1015271,1019168,1016033,999806,1019205,80830,1094.0,1417.0,15,18,11,15,323.0,-1,-11.145510835913312,8117
116650802,801,1001865,1015271,1019168,1020223,999806,1019205,80830,1417.0,1714.0,18,25,15,21,297.0,1,12.121212121212121,8117
116650802,801,1001865,1015271,1019168,1020223,999806,1007301,80830,1714.0,2155.0,25,31,21,26,441.0,1,8.16326530612245,8117
116650802,801,1001865,1015271,1019168,1016033,999806,1019205,80830,2155.0,2430.0,31,33,26,29,275.0,-1,-13.090909090909092,8117
116650802,801,1001865,1015271,1016033,1020223,999806,1019205,80830,2430.0,2969.0,33,41,29,36,539.0,1,6.679035250463823,8117
116650802,801,1001865,1015271,1016033,1020223,999806,1007301,80830,2969.0,3247.0,41,44,36,40,278.0,-1,-12.949640287769784,8117
116650802,801,1001865,1015271,1016033,1020223,999806,1019205,80830,3247.0,3600.0,44,51,40,44,353.0,3,30.594900849858355,8117
