matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,feedsPer60,offsidesPer60,breaksPer60,deflectionsPer60,tossUpWinPer60,pickupsPer60,penaltiesPer60,badPassesPer60,badHandsPer60,goalAssistsPer60,goalMissesPer60,contactPenaltiesPer60,blockedPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,blocksPer60,gainPer60,goalsPer60,reboundsPer60,defensiveReboundsPer60,missedGoalTurnoverPer60,turnoversPer60,offensiveReboundsPer60,interceptsPer60,goalAttemptsPer60,plusMinus,plusMinusPer60
80121304,805,80054,2,0,0,0,0,0,1,0,1,1,0,0,17,0,17,0,0,0,2,0,1,1,2,0,3,60.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,3.0,2.0,0.0,17.0,-7.0,-7.0
80121304,805,80055,1,2,0,0,0,8,0,0,1,9,0,7,0,0,0,0,0,1,0,0,1,0,0,0,3,30.566666666666666,17.66630316248637,0.0,0.0,1.9629225736095965,0.0,0.0,1.9629225736095965,3.925845147219193,1.9629225736095965,13.740458015267176,0.0,0.0,0.0,15.703380588876772,1.9629225736095965,0.0,0.0,0.0,0.0,0.0,0.0,5.88876772082879,0.0,0.0,0.0,-4.0,-7.851690294438386
80121304,805,80063,0,1,0,0,0,0,11,0,1,17,0,10,0,0,0,0,0,2,0,0,13,2,0,0,2,60.0,17.0,0.0,0.0,1.0,0.0,2.0,13.0,1.0,0.0,10.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-7.0,-7.0
80121304,805,80089,0,2,0,0,0,5,3,0,0,9,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,30.733333333333334,17.570498915401302,0.0,0.0,0.0,0.0,0.0,5.856832971800434,3.9045553145336225,0.0,11.713665943600867,0.0,5.856832971800434,0.0,9.761388286334057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.856832971800434,0.0,0.0,0.0,-3.0,-5.856832971800434
80121304,805,80100,2,0,0,0,0,20,5,0,1,5,0,4,32,6,26,0,0,6,0,0,11,2,0,0,2,60.0,5.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,2.0,4.0,6.0,5.0,0.0,20.0,6.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,-7.0,-7.0
80121304,805,80109,0,1,0,0,1,8,5,0,3,1,1,1,0,0,0,1,0,2,0,1,7,0,0,0,1,61.3,0.9787928221859706,0.9787928221859706,0.9787928221859706,2.936378466557912,0.0,0.0,6.851549755301795,0.9787928221859706,0.0,0.9787928221859706,0.0,4.893964110929853,0.0,7.830342577487765,1.9575856443719413,0.0,0.9787928221859706,0.0,0.0,0.0,0.0,0.9787928221859706,0.0,0.9787928221859706,0.0,-7.0,-6.851549755301795
80121304,805,80125,0,1,0,0,0,5,7,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,45.983333333333334,0.0,0.0,0.0,5.219282348677057,0.0,0.0,9.13374411018485,1.3048205871692642,0.0,0.0,0.0,9.13374411018485,0.0,6.5241029358463205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3048205871692642,0.0,0.0,0.0,-3.0,-3.9144617615077926
80121304,805,80159,0,0,0,0,0,0,8,1,7,0,4,0,0,0,0,0,0,5,0,0,13,0,1,0,3,60.0,0.0,0.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,-7.0,-7.0
80121304,805,80164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80121304,805,80198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80121304,805,80304,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,7,1,0,0,0,15.316666666666666,0.0,0.0,0.0,0.0,0.0,3.9173014145810665,27.421109902067464,0.0,0.0,0.0,0.0,15.669205658324266,0.0,3.9173014145810665,11.7519042437432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-15.669205658324266
80121304,805,80305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80121304,808,80056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80121304,808,80057,0,0,0,0,0,0,4,2,2,0,5,0,0,0,0,2,0,5,0,0,9,2,2,0,0,60.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0
80121304,808,80088,0,1,0,0,0,27,1,0,0,16,0,10,20,4,16,0,0,5,0,0,6,1,0,0,5,60.0,16.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,10.0,4.0,1.0,0.0,27.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,7.0,7.0
80121304,808,80092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80121304,808,80093,0,0,0,0,0,0,2,0,0,0,0,0,39,5,34,0,0,2,1,0,4,2,1,0,3,60.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,34.0,1.0,0.0,0.0,3.0,1.0,0.0,39.0,7.0,7.0
