matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
119150201,9198,1029508,1013675,1029507,1025016,1029661,1025015,1007299,0,1014,0,12,0,17,1014,-5,-17.751479289940832,7871
119150201,9198,1029508,1013675,1029507,1025017,1029661,1025015,1007299,1014,1073,12,13,17,18,59,0,0.0,7871
119150201,9198,1029508,1013675,1029507,1025017,1025016,1025015,1007299,1073,1350,13,17,18,23,277,-1,-12.996389891696753,7871
119150201,9198,1029508,1013675,1027549,1025017,1025016,1025015,1007299,1350,1800,17,24,23,29,450,1,8.0,7871
119150201,9198,1029508,1025018,1027549,1025017,1025016,1025015,1007299,1800,2534,24,33,29,39,734,-1,-4.904632152588556,7871
119150201,9198,1029508,1025018,1027549,1025017,1025016,1029661,1007299,2534,2700,33,35,39,42,166,-1,-21.686746987951807,7871
119150201,9198,1001715,1025018,1027549,1025017,1025016,1029661,1007299,2700,3600,35,53,42,54,900,6,24.0,7871
119150201,7871,1022761,80009,1000231,1029545,1026857,80452,1005495,0,1427,0,25,0,18,1427,7,17.659425367904696,9198
119150201,7871,1022761,80009,1000231,1029547,1026857,80452,1005495,1427,1800,25,29,18,24,373,-2,-19.302949061662197,9198
119150201,7871,1022761,80009,1000231,1029545,1026857,80452,1005495,1800,3600,29,54,24,53,1800,-4,-8.0,9198
