matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119150201,7871,9198,1,0,2,0,0,0,13,0,7,0,0,6,18,26,2,0,4,14,19,4,15,0,0,0,0,2,2,0,6,1,13,3,15,6,0,11,54,0,0,0,5,0.0,27.0,108.0,55.55555555555556,63.1578947368421,-7.6023391812865455
119150201,7871,9198,2,0,0,0,0,0,10,0,7,0,0,3,17,25,2,0,1,12,19,5,14,0,0,0,0,2,4,0,3,1,10,4,14,5,0,9,59,0,0,0,2,0.0,25.0,100.0,56.00000000000001,52.17391304347826,3.826086956521749
119150201,7871,9198,3,2,1,0,0,1,11,0,11,0,0,3,13,21,3,0,5,13,13,0,13,0,0,0,0,3,0,0,6,0,17,2,13,5,0,9,52,0,0,0,4,0.0,18.0,72.0,72.22222222222221,64.70588235294117,7.51633986928104
119150201,7871,9198,4,2,0,0,0,0,12,0,16,1,1,3,11,22,2,0,5,11,13,1,12,0,0,0,1,1,1,0,2,0,18,2,12,6,0,12,0,0,1,0,5,0.0,19.0,76.0,63.1578947368421,85.71428571428571,-22.556390977443606
119150201,9198,7871,1,1,2,0,0,0,13,0,11,0,0,0,12,15,1,0,7,12,12,0,12,0,0,0,2,0,0,0,3,1,14,1,12,7,1,12,46,0,0,0,5,0.0,19.0,76.0,63.1578947368421,55.55555555555556,7.6023391812865455
119150201,9198,7871,2,1,0,0,0,0,12,0,17,1,1,2,13,19,4,0,5,11,15,3,12,0,0,0,2,0,1,0,5,0,22,1,12,6,4,11,41,0,0,0,3,0.0,23.0,92.0,52.17391304347826,56.00000000000001,-3.826086956521749
119150201,9198,7871,3,0,0,0,0,0,11,0,12,1,1,4,11,17,1,0,6,11,11,0,11,0,0,0,3,0,0,0,8,0,20,2,11,6,0,10,48,0,0,0,3,0.0,17.0,68.0,64.70588235294117,72.22222222222221,-7.51633986928104
119150201,9198,7871,4,1,0,0,0,0,15,0,12,0,0,0,17,22,1,0,3,17,18,0,18,0,0,0,1,1,0,0,5,0,17,1,18,3,0,13,100,0,0,0,1,0.0,21.0,84.0,85.71428571428571,63.1578947368421,22.556390977443606
