matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103931101,8117,1.0,6.0,0.0,0.0,2.0,52.0,0.0,37.0,6.0,6.0,14.0,132.0,53.0,65.0,13.0,0.0,23.0,51.0,61.0,3.0,58.0,40.0,9.0,9.0,7.0,3.0,0.0,67.0,314.5,10.0,4.0,65.0,47.0,8.0,23.0,83.0,6.0,50.0,0.0,38.0,2.0,82.38213399503722,69.87951807228916,58.333333333333336,11.546184738955823
103931101,8119,1.0,2.0,0.0,0.0,0.0,55.0,0.0,47.0,1.0,1.0,3.0,161.0,58.0,82.0,8.0,0.0,18.0,49.0,67.0,11.0,56.0,41.0,6.0,9.0,3.0,7.0,0.0,0.0,280.0,16.0,2.0,82.0,63.0,9.0,24.0,96.0,0.0,50.0,0.0,39.0,0.0,95.28535980148882,58.333333333333336,69.87951807228916,-11.546184738955823
