matchId,squadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116650102,806,1,14.0,2.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,69.0,13.0,2.0,2.0,2.0,4.0,14.0,23.0,5.0,60.0,7.0,12.0,1.0,11.0,16.0,3.0,12.0,1.0,13.0,9.0,3.0,1.0,3.0,2.0,1.0,67.0,75.0,2.0,0.0,15.0,2.0,14.0,8.0,3.0,11.0,49.0,0.0,33.0,2.0,2.0,22.0,88.0,59.09090909090909,50.0,9.090909090909093
116650102,806,2,12.0,4.0,12.0,4.0,1.0,1.0,0.0,0.0,1.0,13.0,60.0,13.0,0.0,0.0,2.0,2.0,16.0,19.0,2.0,50.0,7.0,11.0,2.0,13.0,16.0,3.0,11.0,2.0,13.0,9.0,1.0,3.0,1.0,1.0,0.0,67.0,48.5,6.0,1.0,19.0,0.0,15.0,7.0,3.0,11.0,43.0,0.0,100.0,6.0,2.0,22.0,88.0,59.09090909090909,70.83333333333334,-11.74242424242425
116650102,806,3,13.0,3.0,13.0,3.0,1.0,1.0,0.0,0.0,0.0,11.0,71.0,13.0,0.0,0.0,4.0,4.0,13.0,16.0,4.0,50.0,4.0,13.0,1.0,11.0,16.0,2.0,13.0,1.0,14.0,10.0,2.0,2.0,0.0,0.0,1.0,50.0,86.0,4.0,0.0,17.0,3.0,15.0,5.0,5.0,9.0,43.0,0.0,100.0,3.0,1.0,20.0,80.0,70.0,52.0,18.0
116650102,806,4,9.0,4.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,11.0,45.0,18.0,0.0,0.0,3.0,3.0,13.0,18.0,2.0,100.0,4.0,7.0,2.0,9.0,13.0,4.0,7.0,2.0,9.0,5.0,2.0,2.0,0.0,1.0,2.0,25.0,37.0,8.0,2.0,26.0,0.0,11.0,6.0,2.0,10.0,33.0,0.0,100.0,4.0,1.0,19.0,76.0,47.368421052631575,70.58823529411765,-23.219814241486077
116650102,8118,1,13.0,3.0,13.0,3.0,1.0,2.0,0.0,0.0,1.0,13.0,69.0,9.0,2.0,2.0,1.0,3.0,15.0,19.0,6.0,33.0,6.0,12.0,0.0,11.0,16.0,4.0,12.0,0.0,12.0,9.0,2.0,1.0,2.0,3.0,2.0,25.0,82.0,5.0,0.0,14.0,3.0,12.0,8.0,3.0,11.0,51.0,0.0,50.0,3.0,1.0,24.0,96.0,50.0,59.09090909090909,-9.090909090909093
116650102,8118,2,15.0,4.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,13.0,73.0,13.0,0.0,0.0,4.0,4.0,19.0,23.0,1.0,0.0,3.0,14.0,3.0,17.0,19.0,2.0,14.0,3.0,17.0,11.0,0.0,6.0,1.0,1.0,2.0,0.0,94.0,2.0,0.0,15.0,1.0,20.0,5.0,0.0,12.0,57.0,0.0,100.0,3.0,0.0,24.0,96.0,70.83333333333334,59.09090909090909,11.74242424242425
116650102,8118,3,15.0,3.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,14.0,64.0,9.0,1.0,1.0,4.0,5.0,17.0,22.0,2.0,100.0,2.0,13.0,0.0,12.0,18.0,5.0,13.0,0.0,13.0,9.0,2.0,2.0,0.0,0.0,4.0,0.0,85.0,1.0,0.0,10.0,3.0,13.0,6.0,1.0,15.0,57.0,0.0,67.0,2.0,0.0,25.0,100.0,52.0,70.0,-18.0
116650102,8118,4,13.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,55.0,7.0,1.0,1.0,1.0,2.0,12.0,20.0,2.0,100.0,3.0,12.0,0.0,11.0,14.0,2.0,12.0,0.0,12.0,6.0,2.0,4.0,1.0,0.0,1.0,50.0,75.0,1.0,1.0,8.0,1.0,12.0,4.0,2.0,11.0,67.0,0.0,100.0,2.0,1.0,17.0,68.0,70.58823529411765,47.368421052631575,23.219814241486077
