attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,squadId,oppSquadId,fantasyScore,matchId,playerId,netPoints
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,57.61666666666667,1.0,804.0,810.0,42.0,120450102.0,994213.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,45.5,2.0,804.0,8119.0,51.0,120450204.0,994213.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,3.0,3.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,804.0,8118.0,101.0,120450304.0,994213.0,53.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,43.48333333333333,4.0,804.0,8117.0,42.0,120450401.0,994213.0,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,804.0,801.0,76.0,120450502.0,994213.0,35.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,804.0,806.0,0.0,120450601.0,994213.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,804.0,807.0,63.0,120450701.0,994213.0,29.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,804.0,810.0,0.0,120450803.0,994213.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,54.266666666666666,9.0,804.0,8117.0,71.0,120450903.0,994213.0,35.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,6.0,0.0,6.0,3.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,60.0,10.0,804.0,801.0,211.0,120451002.0,994213.0,120.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533895401780583,4.207714289648114,2.1598684166691258,2.7352429817715374,0.13089670550652907,2.437950698928428,0.9797538490843338,0.8989671214825882,6.167288097973496,1.1619536789450866,0.37076278755045994,0.000930312290234321,0.0,0.0,0.0,41.566029710362706,11.0,804.0,806.0,89.84298860120896,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5368079006808835,3.4208620385090973,1.9055717336439528,2.204627482850109,0.10752926405967282,1.8582749161840901,0.7858377474212433,0.7757511273243147,6.0087990407187855,1.127624977064075,0.25325797393620847,0.0,0.0,0.0,0.0,40.502853284858766,12.0,804.0,807.0,79.31562175949938,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4638223010552614,3.2583842960998135,1.8986627862740626,2.20287206675869,0.12302421517012772,1.8295740474478792,0.6571077208241248,0.6818205331061343,6.160201349283627,1.3566609545569943,0.21873462358536985,0.0,0.0,0.0,0.0,41.88273343895076,13.0,804.0,8119.0,77.17003733178818,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5187977032284219,3.5456979207484323,1.4901671790756124,2.0622826496836635,0.10119249343387275,1.6127345674350746,0.8357077594666845,0.6726182363363773,6.784523133181255,1.518436678380018,0.24260873220490975,0.0,0.0,0.0,0.0,41.33144309774298,14.0,804.0,8118.0,73.56145495661266,,,
