attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,squadId,oppSquadId,fantasyScore,matchId,playerId,netPoints
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,1.0,3.0,3.0,3.0,7.0,1.0,3.0,0.0,0.0,2.0,0.0,60.0,1.0,807.0,801.0,119.0,120450104.0,1016035.0,65.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,6.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,60.0,2.0,807.0,8117.0,156.0,120450201.0,1016035.0,92.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,60.0,3.0,807.0,806.0,57.0,120450301.0,1016035.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,60.0,4.0,807.0,8119.0,67.0,120450402.0,1016035.0,28.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,5.0,1.0,4.0,2.0,1.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,60.0,5.0,807.0,810.0,89.0,120450503.0,1016035.0,32.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,60.0,6.0,807.0,8118.0,113.0,120450602.0,1016035.0,59.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.0,2.0,1.0,0.0,2.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,60.0,7.0,807.0,804.0,115.0,120450701.0,1016035.0,61.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,60.0,8.0,807.0,8119.0,122.0,120450801.0,1016035.0,68.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,4.0,0.0,4.0,3.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,60.0,9.0,807.0,801.0,139.0,120450901.0,1016035.0,71.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,0.0,0.0,1.0,60.0,10.0,807.0,810.0,55.0,120451004.0,1016035.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.747490853237258,3.6000241463110667,1.0234167564678438,2.466534782045116,0.5909568591522729,1.6388313276469921,1.258450360400643,0.84625598906605,4.52423869146929,1.8984880037307432,1.3406340780371584,0.33899300103680974,0.007194276202230313,0.09171457350314097,0.013511975489057939,49.031300876088075,11.0,807.0,8118.0,82.2476218892459,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4548807940099024,2.5704607046070462,0.8683128203554218,2.6163207468533796,0.3717186279810177,1.9453161574963573,0.6862499345943541,0.597308134029135,5.020094071057288,1.5465817202532834,1.0953745826057655,0.20902502672451737,0.0028225806451612906,0.07137560252131998,0.0006070065903572666,48.97364247990893,12.0,807.0,804.0,73.0910990202346,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0594197666566085,3.0954422384412457,1.0049471178165854,2.9416983762197186,0.34020435174549196,2.243835437851529,0.8754979308837788,0.5992520980359639,4.066976364886211,1.0803665037999672,1.1132239787711444,0.214695897563518,0.0036839607662638393,0.07851185433545323,0.0005899819763747876,48.70450749211377,13.0,807.0,806.0,79.68853478862157,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8280543545932484,3.4506410256410254,1.172894354900313,2.8370707488622258,0.40734615384615386,1.989912006812376,0.7946531917987495,0.5943264924454944,4.642598637524837,1.2490800951625693,0.8947238866396761,0.17805232558139536,0.009861573506220432,0.03579413392363033,0.0,47.69454105066587,14.0,807.0,8117.0,82.6640800867227,,,
