matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080104,804,8119,49.0,20.0,49.0,20.0,4.0,4.0,0.0,1.0,0.0,49.0,69.0,34.0,5.0,5.0,10.0,15.0,178.0,66.0,89.0,15.0,80.0,23.0,43.0,10.0,50.0,69.0,16.0,43.0,10.0,53.0,36.0,12.0,5.0,7.0,7.0,0.0,6.0,360.5,10.0,1.0,89.0,44.0,9.0,63.0,23.0,106.0,8.0,55.0,0.0,20.0,1.0,104.92163871322519,50.0,54.11764705882353,-4.117647058823529
111080104,8119,804,49.0,9.0,49.0,9.0,6.0,3.0,1.0,0.0,2.0,48.0,61.0,44.0,4.0,4.0,18.0,23.0,154.0,50.0,87.0,12.0,58.0,23.0,40.0,6.0,40.0,58.0,12.0,40.0,6.0,46.0,31.0,7.0,8.0,7.0,7.0,0.0,33.0,322.5,10.0,2.0,87.0,54.0,10.0,52.0,25.0,85.0,5.0,45.0,0.0,35.0,4.0,84.13527632664284,54.11764705882353,50.0,4.117647058823529
